web-scraper-order,month,days,news
1698761095-9365,March,13,Speeding JCTSL bus runs over two near Jaipur's Khirni Phatak
1698761095-9366,March,13,US team visits MR Bangur with critical care tips
1698761095-9367,March,13,Remove boards from left windscreens of buses: KP
1698761095-9368,March,13,ATKMB seek home comfort
1698761095-9369,March,13,Three more kids succumb to ARI but cases slide
1698761095-9370,March,13,Road visit after ‘Talk to Mayor’
1698761095-9371,March,13,"Four arrested with explosives, arms in West Bengal"
1698761095-9372,March,13,Removal of depot cables another nail in tram coffin
1698761095-9373,March,13,Woman dies in bike accident
1698761095-9374,March,13,"Alipore jail museum set to have an archive on Nazrul, lesser known revolutionaries"
1698761095-9375,March,13,Cops propose net with barbed wire to prevent Vidyasagar Setu suicides
1698761095-9376,March,13,Two nabbed for trafficking
1698761095-9377,March,13,"Cops get abduction panic call, find nothing on spot"
1698761095-9378,March,13,"Clouds, thundershowers likely in parts of state"
1698761095-9379,March,13,Guj cops arrest 2 from MP for threat to disrupt India-Aus Test
1698761095-9380,March,13,No derth of funds to ensure growth of backward districts: CM Shivraj Singh Chouhan
1698761095-9381,March,13,India’s first cheetah couple released in wild in Kuno
1698761095-9382,March,13,Governor: Reading Gandhi literature for youths is a timely initiative
1698761095-9383,March,13,"37 shooters of India, China with biggest squad for ISSF World Cup"
1698761095-9384,March,13,BMHRC condition ‘deteriorating’: Gas activists’ SOS to SC committee
1698761095-9385,March,13,NIA detains 2 for links with Shivamogga conspiracy
1698761095-9386,March,13,All about Deepika Padukone's scintillating new tattoo spotted during her Oscar debut
1698761095-9387,March,13,Man booked for molesting minor in Chhola
1698761095-9388,March,13,"Congress set to gherao Raj Bhavan today; ‘flop show’, says Narottam Mishra"
1698761095-9389,March,13,Riot of colours as Bhopal celebrates Rangpanchami
1698761095-9390,March,13,"2 killed, 30 injured in tractor trolley-bus accident in Raisen"
1698761095-9391,March,13,New study sheds light on effectiveness of homoeopathy medicines
1698761095-9392,March,13,24 injured as bus rams tree in Sidhi
1698761095-9393,March,13,RTE admissions to begin from Mar 13
1698761095-9394,March,13,Gold jewellery stolen from house in Nazirabad
1698761095-9395,March,13,38-yr-old found hanging at home in Kolar
1698761095-9396,March,13,AIIMS workshop discusses kidney ailments among kids
1698761095-9397,March,13,Four new Covid cases take active tally to 32
1698761095-9398,March,13,Man killed after private bus hits bike near Varkala
1698761095-9399,March,13,Art expo pays tribute to womanhood
1698761095-9400,March,13,Kolar double murder-suicide: Note left by SI’s wife point to disputes
1698761095-9401,March,13,50 bridges to be lit up by 2024 to attract tourists
1698761095-9402,March,13,Experts advise Class ‘A’ foam to douse blaze
1698761095-9403,March,13,Govt tapping all sources to shore up finances
1698761095-9404,March,13,"14 years after boy’s death, parents still await justice"
1698761095-9405,March,13,Corp letter row fizzles out due to lack of evidence
1698761095-9406,March,13,Bopal resident loses ₹1.8 lakh to cybercrooks
1698761095-9407,March,13,KSRTC trade unions gear up for strike
1698761095-9408,March,13,"Woman jumps from Ellis Bridge, saved"
1698761095-9409,March,13,"Credit demand spikes as developers scramble to beat year-end, jantri deadlines"
1698761095-9410,March,13,Gujarat: Crypto scammers thrive on victims’ greed
1698761095-9411,March,13,Two from Gujarat on illegal journey to US go missing
1698761095-9412,March,13,City experiences change in weather
1698761095-9413,March,13,"Bopal resident tries to run over wife, mother-in-law"
1698761095-9414,March,13,Man helps cops book father in prohibition case
1698761095-9415,March,13,Guj govt failed to check drug menace: Cong
1698761095-9416,March,13,Gold theft: Two K’taka cops undergo narco at DFS
1698761095-9417,March,13,Assam govt shifts 'declared foreigners' from 6 detention centres to Matia transit camp
1698761095-9418,March,13,Man duped of 2L with marriage promise
1698761095-9419,March,13,Gujarat will be a role model for country in natural farming: Governor
1698761095-9420,March,13,Dwarka corridor plans on track: Gujarat CM Bhupendra Patel
1698761095-9421,March,13,Annual eye exam key to early detection of glaucoma: Experts
1698761095-9422,March,13,Murder attempt case accused held from Asaram’s ashram
1698761095-9423,March,13,Youth drowns at Rallapeta beach
1698761095-9424,March,13,Anantapur wins veterans tourney
1698761095-9425,March,13,Volunteers foil child marriage
1698761095-9426,March,13,"Man jumps in front of train, dies"
1698761095-9427,March,13,"Summer, fever cases push up demand for tender coconuts and lemon juice"
1698761095-9428,March,13,Woman dies after falling from auto
1698761095-9429,March,13,No GVMC Spandana today
1698761095-9430,March,13,PSTET: Answers of many questions marked on exam sheet
1698761095-9431,March,13,North coastal AP all set for MLC elections today
1698761095-9432,March,13,Railway health camp held
1698761095-9433,March,13,25-year-old woman goes missing in Vizag
1698761095-9434,March,13,‘No special legislation for live-in couples’
1698761095-9435,March,13,Demo on robotics in gynaecology
1698761095-9436,March,13,Craft Council expo in Vizag from March 15
1698761095-9437,March,13,"Fishing activities on AP coast decline, fishermen blame high diesel price"
1698761095-9438,March,13,East Singhbhum district admin gears up to conduct JAC exams
1698761095-9439,March,13,₹11K crore to be invested on RDSS in AP
1698761095-9440,March,13,PDS shops to double up as service centres
1698761095-9441,March,13,598 Ranchi govt schools directed to repair kitchens
1698761095-9442,March,13,Revisiting Guneet Monga and Kartiki Gonsalves' reactions as The Elephant Whisperers wins an Oscar
1698761095-9443,March,13,Ramgarh bypoll winner Sunita to take oath today
1698761095-9444,March,13,Tribals hold mega rally demanding Sarna code
1698761095-9445,March,13,Banna concerned over river pollution
1698761095-9446,March,13,"Now, Rajrappa temple turns into wedding destination"
1698761095-9447,March,13,Udhwa Bird Sanctuary eyes Ramsar site status by mid-2023
1698761095-9448,March,13,202 shops across state served notice for irregularities
1698761095-9449,March,13,RMC resolves over 79k cases in 7 years
1698761095-9450,March,13,"Cong to protest LIC, SBI ‘outsourcing’"
1698761095-9451,March,13,"BJP, Congress workers clash outside JSR MP’s house"
1698761095-9452,March,13,State applies for GI tag to khorasani imli
1698761095-9453,March,13,"Man dead, another hurt after falling off train"
1698761095-9454,March,13,60 hosps asked to get fire safety certs
1698761095-9455,March,13,Two incidents of violence reported during celebrations
1698761095-9456,March,13,10 sonography machines lying idle for months at MGM
1698761095-9457,March,13,State’s infant mortality rate dips 10 points in decade
1698761095-9458,March,13,Indoreans Drench In Rang Panchami Hues
1698761095-9459,March,13,MP diaspora reaches out to NRIs in UK affected by layoffs
1698761095-9460,March,13,2 killed in separate accidents
1698761095-9461,March,13,"Man kills wife & daughter, hangs self"
1698761095-9462,March,13,Dhruvanarayana laid to rest with police honours
1698761095-9463,March,13,Man kills self after dispute with wife
1698761095-9464,March,13,MLA Mahesh undergoes angiogram
1698761095-9465,March,13,"Shun negative thoughts and be positive, students advised"
1698761095-9466,March,13,Rally creates awareness about rare diseases
1698761095-9467,March,13,PM: People sitting in London attacking Indian democracy
1698761095-9468,March,13,"With an eye on polls, Congress set to rejig party organisation in state"
1698761095-9469,March,13,"On CM’s directive, govt to start socio-economic survey"
1698761095-9470,March,13,"Baghel meets guv, urges him to expedite decision on quota bills"
1698761095-9471,March,13,Second notice on contempt plea to 3 IAS officers by HC
1698761095-9472,March,13,Kotkapura firing: SIT asks public to share information
1698761095-9473,March,13,"Women need to be economically secure, says CM"
1698761095-9474,March,13,Physiotherapy unit of district hosp gets modern equipment
1698761095-9475,March,13,Leaders celebrate YSRC formation day
1698761095-9476,March,13,AP pupil who died in US cremated in hometown
1698761095-9477,March,13,Min slams Pawan for ‘targeting’ BC leaders
1698761095-9478,March,13,Pawan vows to fight for BC communities
1698761095-9479,March,13,Addl forces to be deployed in 500 sensitive polling stns: CEO
1698761095-9480,March,13,Telugu Ganga project drenches 5 lakh acres
1698761095-9481,March,13,Rural areas in NTR dist to have walking tracks
1698761095-9482,March,13,Assam govt to acquire 59 acres allotted to 17 institutions to be evicted from Silsako
1698761095-9483,March,13,AP to fast track work at Srisailam temple
1698761095-9484,March,13,Over 10 lakh to appear for AP Board inter exams
1698761095-9485,March,13,Season’s first green mangoes hit markets
1698761095-9486,March,13,"Lake City gets ₹1,700 cr funds push for drinking water needs"
1698761095-9487,March,13,Xi Jinping: China must oppose pro-Taiwan independent forces
1698761095-9488,March,13,Owaisi says Muslims need to develop own leadership for justice
1698761095-9489,March,13,Anti-Poonia slogans raised by ‘outsiders’: Arun Singh
1698761095-9490,March,13,Traffic to be diverted in city for rally
1698761095-9491,March,13,Behavioural lab to be set up in Jaipur
1698761095-9492,March,13,"Meena says martyr’s widow taken hostage, shares video"
1698761095-9493,March,13,Fellowship for teachers starts
1698761095-9494,March,13,Unemployed youths get CM’s promise
1698761095-9495,March,13,SUV mows down woman in city
1698761095-9496,March,13,Conclave to focus on job opportunities
1698761095-9497,March,13,Meghwal: CM had promised jobs for brothers of martyrs
1698761095-9498,March,13,"Indian Healthcare: A great time for ambitious professionals to learn, grow and transform"
1698761095-9499,March,13,Mustard farmers’ body calls for hike in import duty on palm oil
1698761095-9500,March,13,2 held for looting ₹6L from Barmer trader at gunpoint
1698761122-9501,March,12,"Capricorn Horoscope, 12 March, 2023: You might learn something positive."
1698761122-9502,March,12,"Aquarius Horoscope, 12 March, 2023: Your day will be joyful."
1698761122-9503,March,12,"Libra Horoscope, 12 March, 2023: It's likely that you will find your soulmate soon."
1698761122-9504,March,12,"Gemini Horoscope, 12 March 2023: Your efforts today will enable you to carry out the strategy successfully"
1698761122-9505,March,12,"Virgo Horoscope , 12 March 2023: Your day will be great today"
1698761122-9506,March,12,"​Pisces Horoscope, 12 March, 2023: Positive energy will probably be present in your environment"
1698761122-9507,March,12,"Aries Horoscope, 12 March 2023: Your financial situation will be in excellent shape today"
1698761122-9508,March,12,"Leo Horoscope, 12 March 2023: Today at work could provide new prospects for you"
1698761122-9509,March,12,"Cancer Horoscope, 12 March 2023: You could get the chance today to showcase your artistic potential"
1698761122-9510,March,12,"Taurus Horoscope, 12 March 2023: Your day will be fantastic today"
1698761122-9511,March,12,"Sagittarius Horoscope, 12 March, 2023: You might receive wonderful presents or exciting news from your significant other."
1698761122-9512,March,12,"Scorpio Horoscope, 12 March, 2023: In all areas of your life, you may receive accolades and awards"
1698761122-9513,March,12,"Horoscope Today, 12 March 2023: Read Your Horoscope For Aries, Taurus, Gemini, Leo, Virgo, Scorpio"
1698761122-9514,March,12,"Weekly Horoscope, March 12 to March 18, 2023: Read astrological predictions for all zodiac signs here"
1698761122-9515,March,12,Komal returns to films after 4 yrs as a priest
1698761122-9516,March,12,Pramod Shetty and Teju Belawadi in a rib-tickling cop caper by Bharath Raj
1698761122-9517,March,12,"IIIT-Lucknow faculty, students develop economical ‘desi’ agri drone using android tech"
1698761122-9518,March,12,Postal dept in Mumbai honours 240 postwomen for breaking gender stereotypes
1698761122-9519,March,12,Jammu sees partial shutdown against property tax
1698761122-9520,March,12,683 Indians crossed the English Channel illegally on small boats in 2022
1698761122-9521,March,12,"Army jawan murder: Samba Police crack case, arrest accused"
1698761122-9522,March,12,Your daily horoscope 12th March 2023: Leo & Virgo may lose money
1698761122-9523,March,12,28 smart virtual clinics launched in Bengaluru
1698761122-9524,March,12,Diners want physical menus back: ‘QR codes are a hassle’
1698761122-9525,March,12,Exclusive! Lauren Gottlieb: I am emotional about performing to Naatu Naatu at the Oscars
1698761122-9526,March,12,"Woman alleges foul play in Satish Kaushik death over Rs 15 crore dispute, Delhi police rule out unnatural death"
1698761122-9527,March,12,"Land-for-jobs scam: Bihar deputy CM Tejashwi Yadav cites wife pregnancy, doesn't attend CBI interview"
1698761122-9528,March,12,"ED searches NCP neta Mushrif's premises, summons him next week"
1698761122-9529,March,12,Raids follow JD(U)-RJD tie-up: Bihar CM Nitish Kumar
1698761122-9530,March,12,Land taken as bribes for rail jobs was sold at huge premiums: ED
1698761122-9531,March,12,"Evidence of Rs 600 crore payoffs found after Lalu kin searches, claims ED"
1698761122-9532,March,12,Union minister Jyotiraditya Scindia 'pauses' Madhya Pradesh BJP chief VD Sharma's speech
1698761122-9533,March,12,The corrupt should stop playing victim card: BJP spokesperson Gaurav Bhatia
1698761122-9534,March,12,Critical minerals in Australian FTA; duty cuts on farm items unlikely: Commerce and industry minister Piyush Goyal
1698761122-9535,March,12,Union I&B minister Anurag Thakur takes a dig at BBC after Lineker episode
1698761122-9536,March,12,"Through objects, I wanted to highlight astonishing variety of India’s culture: T Richard Blurton"
1698761122-9537,March,12,Make disaster risk management professional: PM's principal secretary P K Mishra
1698761122-9538,March,12,"E-courts will bridge citizen-system gap, use tech as enabler: CJI DY Chandrachud"
1698761122-9539,March,12,Need to work in mission mode to help artisans: PM Modi
1698761122-9540,March,12,"Mohit Joshi quits as Infosys president, named CEO of Tech Mahindra"
1698761122-9541,March,12,Focus on development as Tripura CM meets Amit Shah
1698761122-9542,March,12,"As BJP intensifies protest, Gehlot meets war widows"
1698761122-9543,March,12,"Man killed by Assam cops wasn't a dacoit, but a farmer"
1698761122-9544,March,12,"Uttarakhand: Canine Kattie solves murder in seconds, wins ‘best cop award’"
1698761122-9545,March,12,"Tyre burst is not an act of god, but an act of negligence: Bombay high court"
1698761122-9546,March,12,Manipur ends truce with Kuki militants
1698761122-9547,March,12,Fintech companies need a self-regulatory body: RBI deputy governor MK Jain
1698761122-9548,March,12,"Stay vigilant, Centre tells states as Covid-19 positivity rises gradually"
1698761122-9549,March,12,"ED quizzes K Kavitha for 9 hours in Delhi; no arrest, but fresh summons"
1698761122-9550,March,12,Bandi Sanjay Kumar's slur on K Kavitha sparks protest in Telangana
1698761122-9551,March,12,"Bombay HC says tyre burst not an act of God, insurer must pay Rs 1.2 crore relief"
1698761122-9552,March,12,Saree stealers return booty after CCTV footage of theft goes viral in Hyderabad
1698761122-9553,March,12,Kol Jews remember ‘Fiddler’ who changed their image
1698761122-9554,March,12,"Businessman tries to export Rs 10 crore banned tablets, held"
1698761122-9555,March,12,Assortment of five respiratory viruses triggering infection now
1698761122-9556,March,12,Woman held for slashing aunt's throat in Mumbai
1698761122-9557,March,12,Hyderabad fugitive Mohammed Farhatullah Ghori 'linked' to Jaish & LeT under intelligence scanner
1698761122-9558,March,12,"Cyber crime: After KYC & netbanking, fraudsters target pension in Mumbai"
1698761122-9559,March,12,Concern over poor female presence in aviation field
1698761122-9560,March,12,Water woes due to Delhi Jal Board's failure to desilt reservoir: LG V K Saxena to CM Arvind Kejriwal
1698761122-9561,March,12,"Cabbie makes offensive post against Congress MP, case filed in Hyderabad"
1698761122-9562,March,12,Traffic curbs in Bandra for Formula 1 show
1698761122-9563,March,12,"Was sexually assaulted by dad, reveals Delhi Commission for Women chief Swati Maliwal"
1698761122-9564,March,12,"No VIP break darshan on March 21, 22: TTD"
1698761122-9565,March,12,Newly-wed dies after tyre burst in Maharashtra's Boisar
1698761122-9566,March,12,New Delhi Railway Station revamp: Train traffic to be rejigged
1698761122-9567,March,12,"N Kiran Kumar Reddy, last CM of undivided AP, likely to quit Congress & go saffron"
1698761122-9568,March,12,"Delhi liquor 'scam': ED questions K Kavitha, confronts her with 'payoff' evidence"
1698761122-9569,March,12,"Pay stamp duty on delivery orders, Bombay HC tells importers"
1698761122-9570,March,12,Ngp-Goa Shaktipeeth’s technical and feasibility report under preparation: Fadnavis
1698761122-9571,March,12,SIT to probe alleged cash-for-transfers scam in RTO: CP
1698761122-9572,March,12,"Socio-political body protests water pollution by factories in Chanda, villagers counter claim"
1698761122-9573,March,12,Nagpurians can send suggestions on issues to be discussed during C20 meet
1698761122-9574,March,12,5-month-old cub of dead tigress rescued in Tadoba
1698761122-9575,March,12,BJP leader Kirit Somaiya files plaint over 'Rs 500-crore' violations
1698761122-9576,March,12,All JAC exam centres to have CCTV cameras
1698761122-9577,March,12,"LG VK Saxena playing 'dirty politics' over water supply, alleges Delhi water minister Saurabh Bharadwaj"
1698761122-9578,March,12,Maharashtra HSC paper leak: College director remanded in 4-day police custody
1698761122-9579,March,12,"Jharkhand ready to tackle wildfires, activates all forest divisions"
1698761122-9580,March,12,Boy among 3 held for Japanese woman molestation in Delhi
1698761122-9581,March,12,Trichy man who died tests positive for Covid-19
1698761122-9582,March,12,"ED searches NCP leader Hasan Mushrif's premises in Kolhapur, calls him next week"
1698761122-9583,March,12,"Power demand goes up again, new record set"
1698761122-9584,March,12,Mayor inspects roads at midnight
1698761122-9585,March,12,Open defecation sullies Otteri Nullah pavements
1698761122-9586,March,12,Delhi HC slams 'inappropriate' dance in court area
1698761122-9587,March,12,15 rly stns in city to get face-lift
1698761122-9588,March,12,No more witch-hunting in this Gumla block
1698761122-9589,March,12,Cash-strapped Maharashtra government has Rs 1.5 lakh crore of unrealised taxes
1698761122-9590,March,12,Delhi Police rule out foul play in Satish Kaushik death
1698761122-9591,March,12,2 on bike mowed down by mini truck at Gurgaon's Cyber Hub; driver held after chase
1698761122-9592,March,12,Tech snag: AirAsia India flight returns to Bengaluru airport 10 minutes after take-off
1698761122-9593,March,12,4 leopards starve to death in Pune's Junnar over 4 months
1698761122-9594,March,12,Savitribai Phule Pune University presents Rs 600 crore budget for 2023-24
1698761122-9595,March,12,Air hostess falls to death from her flat in Bengaluru
1698761122-9596,March,12,A train every two minutes in phase-2: CMRL
1698761122-9597,March,12,College principal held for sexually harassing student
1698761122-9598,March,12,Sapiens foundation to join hands with Japanese for 'internal dialysis
1698761122-9599,March,12,Gave up on politics on doctor's advice: Rajinikanth
1698761122-9600,March,12,"Temperature crosses 30 degree Celsius in Gurgaon, showers likely this week"
1698761122-9601,March,12,Fraudster dupes 10 people of Rs 10.7 lakh via e-commerce site in Pune
1698761122-9602,March,12,"4,100 cameras watching you at 1,600 junctions in Bengaluru"
1698761122-9603,March,12,Homeless man held for kidnapping six-year-old in Pune
1698761122-9604,March,12,Bail denied to banker in Rs 6 crore transfer fraud in Bengaluru
1698761122-9605,March,12,Late-night loud music at Undri club irks neighbours
1698761122-9606,March,12,"AQI goes back to poor level in Delhi, relief unlikely for three days"
1698761122-9607,March,12,Sri Lankan arrested with smuggled gold at Bengaluru airport
1698761122-9608,March,12,"Two held, minor detained for snatching phones in Pune"
1698761122-9609,March,12,70% of online financial frauds in Gujarat are UPI-related
1698761122-9610,March,12,70% of online financial frauds in Gujarat are UPI-related
1698761122-9611,March,12,Your lazy lifestyle affecting your dog's health
1698761122-9612,March,12,Plan to inaugurate Chandni Chowk flyover on Maharashtra Day: Union minister Nitin Gadkari
1698761122-9613,March,12,"Police crack down on farmers growing marijuana, opium in Pune"
1698761122-9614,March,12,Over 80? Vote from home this Karnataka assembly polls
1698761122-9615,March,12,Over 80? Vote from home this Karnataka assembly polls
1698761122-9616,March,12,"Solapur Road BRTS still in chaos, work begins for Khadki route"
1698761122-9617,March,12,City to get new toilets soon
1698761122-9618,March,12,Corpn seals film industry building
1698761122-9619,March,12,"Eight-car rakes, sleeper Vande Bharat on cards"
1698761122-9620,March,12,"Hit by low voltage in Medavakkam, people seek action"
1698761122-9621,March,12,Traffic diversion on EVR Salai
1698761122-9622,March,12,"In Gujarat, daily Covid cases breach 50 mark after three months"
1698761122-9623,March,12,Evict all illegal occupants: HC to slum board
1698761122-9624,March,12,Viral infections in Gujarat: 50% positivity in H3N2 cases
1698761122-9625,March,12,"Karnataka HC verdict awaited, education department postpones classes 5, 8 exams"
1698761122-9626,March,12,"Iron rod from building site falls on Mumbai woman & daughter (8), kills them"
1698761122-9627,March,12,Why men in Mandya are marching for mates
1698761122-9628,March,12,Fight over crackers sparks communal riot near Vadodara
1698761122-9629,March,12,"PM Narendra Modi in Mandya, Dharwad today to launch projects worth Rs 16,000 crore"
1698761122-9630,March,12,"Bank frauds affect society, says CBI court, jails ex-officer, 73"
1698761122-9631,March,12,"On March 8, 66% of BMTC passengers were women"
1698761122-9632,March,12,"At ₹16.7 lakh crore, direct tax collections see 22.6% increase"
1698761122-9633,March,12,"As temperatures soar, Kerala's Heat Action Plan still dormant"
1698761122-9634,March,12,Citizens feel small shocks as dry weather triggers static electricity in Bengaluru
1698761122-9635,March,12,"Illegal Dapoli resort Anil Parab’s, Sadanand Kadam only a front, says ED"
1698761122-9636,March,12,Plea in Bombay HC to not hand over minor to Nigerian man
1698761122-9637,March,12,Cops changed people's perception about UP: CM Yogi Adityanath
1698761122-9638,March,12,"KSRTC bus and SUV in head-on collision, 24 hurt"
1698761122-9639,March,12,Fires damage 250 hectares of forest cover in Karnataka's Chikkamagaluru district
1698761122-9640,March,12,Man ends life by jumping under truck in Kerala
1698761122-9641,March,12,Crash triggers technical checks on ALH fleet
1698761122-9642,March,12,"Master and family gone, 2 of Atiq Ahmed's dogs starve to death in Prayagraj"
1698761122-9643,March,12,"Unable to wed, 21-year-old man & his girlfriend (15) die by suicide in Mumbai"
1698761122-9644,March,12,Local bodies to set up water kiosks in Kerala
1698761122-9645,March,12,"Rs 5,700 crore 4-lane roads to be laid in Gorakhpur"
1698761122-9646,March,12,"Parab sold resort on paper to hide illegalities, says ED"
1698761122-9647,March,12,Kuwait expats upset as AIE reduces weekly flights to one for summer
1698761122-9648,March,12,Kerala health department warns against sale of unsafe packaged water
1698761122-9649,March,12,Another exam cancelled in Uttarakhand: JE recruitment test called off
1698761122-9650,March,12,"Fake CRPF official dupes lawyer of Rs 40,000"
1698761122-9651,March,12,Akhilesh pitching for third front sans Cong for LS polls?
1698761122-9652,March,12,Research team at IIT-Roorkee discovers new antibacterial molecule
1698761122-9653,March,12,Drones barred during PM Narendra Modi's visit in Mandya
1698761122-9654,March,12,Traffic diversions placed ahead of Jhanda Mela in Dehradun
1698761122-9655,March,12,Over a dozen injured in clash over beating buffalo in Uttar Pradesh
1698761122-9656,March,12,"Railways adds 'superfast' tag to trains to hike fares, passengers miffed"
1698761122-9657,March,12,Long wait to be back? 300 staff at Doon Hospital to leave this month
1698761122-9658,March,12,"UP teen beaten, left to die on road was also raped: Doctors"
1698761122-9659,March,12,Survey finds issues at Delhi liquor stores
1698761122-9660,March,12,India's first smart and green IIT campus will be dedicated at Dharwad today
1698761122-9661,March,12,"Government ‘suppressing’ voice of oppn, claims Priyanka Gandhi"
1698761122-9662,March,12,Bengaluru sizzles with 15 fires every day this year
1698761122-9663,March,12,"‘We’ve acted against corruption. Earlier, for Rs 2 crore Noida earned, Rs 20 crore would go to party in govt’"
1698761122-9664,March,12,"Truckers to go on strike, booze supply to get hit"
1698761122-9665,March,12,"Truck runs over man, kills him"
1698761122-9666,March,12,Central Railway finishes electrification of its entire broad-gauge network
1698761122-9667,March,12,Glitches mar SETC's new toll-free helpline number
1698761122-9668,March,12,Media can play a vital role in health sector: N Ram
1698761122-9669,March,12,"Can trouble me, but can't break my spirit: Manish Sisodia"
1698761122-9670,March,12,"5,000 students prepare record 5 lakh seed balls"
1698761122-9671,March,12,Four held for damaging vehicles
1698761122-9672,March,12,"AIADMK, BJP seek to repair alliance"
1698761122-9673,March,12,Stalin tells party cadre to work for LS election sweep
1698761122-9674,March,12,"Drunk thief takes a nap, spotted by house owners in Chennai"
1698761122-9675,March,12,"Woman killed 19 years ago in Delhi, 64-year-old man caught now"
1698761122-9676,March,12,Thieves steal 2 lakh from bike box; search on
1698761122-9677,March,12,Anbumani questions Stalin on his stance on NLCIL expansion issue
1698761122-9678,March,12,Back from brink: These students made the best of their chances
1698761122-9679,March,12,"Bomb scare at Erode bus stand, railway station"
1698761122-9680,March,12,"Relief for custodial torture, rape enhanced to Rs 7.5 lakh"
1698761122-9681,March,12,Man kills pet dog after it relieves itself on his new sandals in Erode
1698761122-9682,March,12,Global bonhomie in colourful array at Connaught Place park
1698761122-9683,March,12,"Ahead of polls, Chhattisgarh Congress recalls 2018 pledge, to study Bihar booze ban"
1698761122-9684,March,12,BRS muscle flexing in Delhi ahead of ED tryst
1698761122-9685,March,12,"15 missing doctors in US Nagar get notices, CMO says 92 across Uttarakhand under lens"
1698761122-9686,March,12,"Govt ignoring east Delhi, alleges BJP"
1698761122-9687,March,12,Two held for selling MDMA in east Delhi
1698761122-9688,March,12,"Uttarakhand govt to waive Rs 49 crore interest for kin of 31,000 dead borrowers"
1698761122-9689,March,12,School dropout & 2 others held for fake education certificates in Hyderabad
1698761122-9690,March,12,Tree plantation drive in Delhi on Commonwealth Day
1698761122-9691,March,12,"Seasonal viruses now attacking in packs, raising case severity: Kolkata doctors"
1698761122-9692,March,12,"HPS launches cycling club, Rs 25 crore to boost sports infrastructure"
1698761122-9693,March,12,Oscar rehearsals start at Dolby Theatre: Pics Inside
1698761122-9694,March,12,People doubt Municipal Corporation of Delhi claim over dry leaves
1698761122-9695,March,12,"GHMC likely to fall short of Rs 2,000 crore property tax target"
1698761122-9696,March,12,Battle royal breaks out in Nizam household
1698761122-9697,March,12,Conviction rate in crime against women and kids jumps in UP
1698761122-9698,March,12,Two farmers critically injured in sloth bear attack in Telangana's Kumuram Bheem Asifabad district
1698761122-9699,March,12,"Netizens notice a new dialogue used by Namita Thapar in Shark Tank India 2, say, ""Ye bohot cluttered market hai so I'm out"" is the new ""Mera expertise nahi hai so I'm out"""
1698761122-9700,March,12,Airport-New Garia Metro: Site visit next week to bridge VIP Bazar gap
1698761122-9701,March,12,These Nizam descendants get paid Rs 4 to Rs 150 a month
1698761122-9702,March,12,"Land-for-jobs scam: Wife unwell, Bihar deputy CM Tejashwi Yadav skips CBI appearance"
1698761122-9703,March,12,ID card delay puts hawker streamline plan on hold in Kolkata
1698761122-9704,March,12,All-women bike rally to be held today in Delhi
1698761122-9705,March,12,More waste getting into Yamuna: Delhi Pollution Control Committe
1698761122-9706,March,12,This woman ‘serang’ is making waves in a man’s world
1698761122-9707,March,12,"Land-for-jobs scam: Bihar CM Nitish Kumar smells a rat behind CBI, ED raids"
1698761122-9708,March,12,"Chhattisgarh CM Bhupesh Baghel meets PM, urges census & clearance of GST & coal dues"
1698761122-9709,March,12,DoE plans para sports meet for Delhi govt school kids
1698761122-9710,March,12,Manipur pulls out of ceasefire pact with 2 Kuki militant groups
1698761122-9711,March,12,All efforts by cops go in vain as lawyer jumps into river in Kolkata
1698761122-9712,March,12,Bihar health dept sounds alert as H3N2 cases rise in country
1698761122-9713,March,12,"22-year-old disabled woman assaulted in Delhi, accused caught"
1698761122-9714,March,12,"Man attacked with cleaver in Delhi, dies; wife, mother in hospital"
1698761122-9715,March,12,Zakat funds help bail out small businesses hit by pandemic
1698761122-9716,March,12,'Wheels-on-move' mode for sleuths in Bengaluru
1698761122-9717,March,12,Kolkata cops gear up for 72-hour traffic trial at Metropolitan
1698761122-9718,March,12,Man dies after fire breaks out in shop in Delhi's Jaitpur
1698761122-9719,March,12,‘Overseas institutions will be catalysts for education sector’
1698761122-9720,March,12,PESU takes steps for uninterrupted supply of power
1698761122-9721,March,12,East-West Metro workers feted at safety week event
1698761122-9722,March,12,'Students with flu-like symptoms should be allowed to skip exams'
1698761122-9723,March,12,IIIT-H makes room for more students from rural districts
1698761122-9724,March,12,"Patna: Man dies after being dragged by SUV, 1 hurt"
1698761122-9725,March,12,CPM set to launch bus yatra in Telangana on March 17
1698761122-9726,March,12,"In Delhi, 60-year-old man arrested for sexual assault on 7-year-old"
1698761122-9727,March,12,Delhi: Ecologists see change in feeding behaviour of bird
1698761122-9728,March,12,First-of-its-kind trans tea stall set up at Guwahati railway station
1698761122-9729,March,12,Marigold cultivation a way of earning for tribal women in Bastar
1698761122-9730,March,12,"Veterans, newcomers make a splash"
1698761122-9731,March,12,Kolkata records year's 2nd organ donation
1698761122-9732,March,12,Expedite metro railwork: DMRC chief
1698761122-9733,March,12,Delhi: FIR ordered over fake damage claim
1698761122-9734,March,12,"Man marries 'kidnapped' girl, walks free"
1698761122-9735,March,12,Doctors seek recovery of missing colleague
1698761122-9736,March,12,Forest officers to now capture leopard preying on livestock
1698761122-9737,March,12,Ban on poultry and pig import in Assam amid bird flu scare
1698761122-9738,March,12,6.6kg of smuggled gold worth Rs 3.8 crore seized
1698761122-9739,March,12,Art exhibition in Ooty celebrates womanhood
