web-scraper-order,month,days,news
1698785126-8906,January,13,"On the run for four years, rowdy lands in police net"
1698785126-8907,January,13,HCL Tech revenue up 13.1% in Q3
1698785126-8908,January,13,ED arrests Mumbai-based realtor in Bengaluru
1698785126-8909,January,13,"IISc, Unilever develop models that can speed up screening of antimicrobials"
1698785126-8910,January,13,Etosha tipped for main event
1698785126-8911,January,13,Hosts Karnataka cruise to 10-wicket victory
1698785126-8912,January,13,"KCR cautions against caste, communal split"
1698785126-8913,January,13,West Bengal govt steps in to bring food delivery girl back to soccer
1698785126-8914,January,13,Terracotta earrings found in Panruti
1698785126-8915,January,13,CM: Pension to kin of non-resident Tamils
1698785126-8916,January,13,Cognizant appoints Infosys veteran as CEO
1698785126-8917,January,13,"2nd ODI: Kuldeep Yadav, KL Rahul lead India to 4-wicket win over Sri Lanka"
1698785126-8918,January,13,Kotak General Insurance to focus on South
1698785126-8919,January,13,Golden Kingdom for Chennai event
1698785126-8920,January,13,Northern Arc Cap launches Nu Score
1698785126-8921,January,13,Late penalty spoils Chennaiyin’s party
1698785126-8922,January,13,"Shah Rukh Khan opens up on his long hair phase, reveals it was 'good while it lasted'"
1698785126-8923,January,13,Alibaba unit partially exits Paytm
1698785126-8924,January,13,EPL: Potter's misery mounts as Fulham beat Chelsea after Felix red card
1698785126-8925,January,13,NGRI team from Hyd in Joshimath today; to use penetration radars
1698785126-8926,January,13,Case for Global South-sensitive model of globalisation becoming stronger: Jaishankar
1698785126-8927,January,13,Hunter Biden’s tangled tale comes front and centre
1698785126-8928,January,13,8 held for betting on cockfight
1698785126-8929,January,13,"ISB, SCSC ink pact for cybersecurity"
1698785126-8930,January,13,Fraudster held for duping businessman in Telangana
1698785126-8931,January,13,Army Day parade to have 2 TASA contingents
1698785126-8932,January,13,Franklin EV to double capacity by year-end
1698785126-8933,January,13,"Relief for farmers: HC stays Ramky bid to sell plots, flats"
1698785126-8934,January,13,"MANUU students’ union polls held, prez post goes to ANSA"
1698785126-8935,January,13,Telangana tableau to be ‘missing in action’ once again on Republic Day parade
1698785126-8936,January,13,DurgamCheruvu STPto be readyby Jan-end
1698785126-8937,January,13,"Lanka SC: Inaction by ex-prez, 4 others led to Easter blasts"
1698785126-8938,January,13,210cr investment in heating appliances facility in Jadcherla
1698785126-8939,January,13,GHMC razes illegal bldgs on DLF road
1698785126-8940,January,13,Bandi Sanjay vows to usher Telangana into ‘Ram rajya’
1698785126-8941,January,13,IIIT-H silver jubilee R&D show on Jan 21
1698785126-8942,January,13,Big churn or minor reshuffle in in Telangana? Somesh Kumar’s departments may be filled
1698785126-8943,January,13,Komatireddy Venkat Reddy interacts with Telangana Manikrao Thakre in private
1698785126-8944,January,13,Beauty Blaze claims main event
1698785126-8945,January,13,Siddharth works well
1698785126-8946,January,13,Ogbeche saves the day for Hyderabad FC
1698785126-8947,January,13,"Kavin, Ruthik wreck Sec’ Bad Nawabs"
1698785126-8948,January,13,"Kanti Velugu-2 from January 18, Aadhaar must in Telangana"
1698785126-8949,January,13,Panic after crackers of 1.6cr go up in flames
1698785126-8950,January,13,Ravi Teja shares a BTS pic from 'Waltair Veerayya' sets; Take a look
1698785126-8951,January,13,"Pesticide use killing bees, could fuel food scarcity, finds Calcutta University study"
1698785126-8952,January,13,Cyient Q3 consolidated net up
1698785126-8953,January,13,"Helmetless biker, pillion rider killed, 3rd friend injured in New Town crash"
1698785126-8954,January,13,GRSE vessel for Coast Guard commissioned in Kol
1698785126-8955,January,13,Man arrested on rape charge
1698785126-8956,January,13,Police ‘reward’ for disciplined bikers at Chingrighata
1698785126-8957,January,13,"RKM Narendrapur honours Babar Ali, headmaster at 29, on Swamiji’s birth anniv"
1698785126-8958,January,13,5-yr-old told mom ‘be calm’ before being swept away in floodwater in California
1698785126-8959,January,13,Carbon Resources to buy half of McLeod tea biz for ₹750 cr
1698785126-8960,January,13,"With Tricolours and jerseys, fans take back Eden as Men in Blue clinch ODI series"
1698785126-8961,January,13,Counsellors teach CISF how to help autistic flyers at Kolkata airport
1698785126-8962,January,13,Centre’s roadshow in Kolkata to help tourism in Bengal
1698785126-8963,January,13,Private hospitals in Kolkata stare at wastage of unused Covid vaccine vials
1698785126-8964,January,13,Inconsistent EB eye a double on JFC
1698785126-8965,January,13,Mazal Tov well prepared
1698785126-8966,January,13,SERIES DONE AND DUSTED
1698785126-8967,January,13,CAB show a damp squib
1698785126-8968,January,13,Pacers give Bengal scent of a win over Baroda
1698785126-8969,January,13,‘Detained British-Iranian tied to death of N-expert’
1698785126-8970,January,13,HC holds full court reference to pay tributes to dist judges
1698785126-8971,January,13,Khajuri mass suicide attempt: 8-yr-old girl dies during treatment
1698785126-8972,January,13,Bhopal Municipal Corporation approves proposal for wind power project in Neemuch
1698785126-8973,January,13,"Cold surge takes a halt, but mercury may dip once again in Madhya Pradesh"
1698785126-8974,January,13,20-year-old molested by neighbour in Bhopal's Piplani
1698785126-8975,January,13,BJP launches Khelo MP to draw youth to party before polls
1698785126-8976,January,13,"India vs Sri Lanka, 2nd ODI: CAB show at Eden Gardens a damp squib"
1698785126-8977,January,13,"Hygiene rating for eateries, new norms for safe food"
1698785126-8978,January,13,"BHEL murder: ‘Illicit affair’ behind crime, say Bhopal police"
1698785126-8979,January,13,"Police raid Om Prakash’s apartment, seize car"
1698785126-8980,January,13,Hearing of bail pleas deferred
1698785126-8981,January,13,Work of 128 hydel projects runs behind schedule
1698785126-8982,January,13,"George, the tiger immortalised as a character in French writer’s book"
1698785126-8983,January,13,"Wife, her paramour in dock for man's murder in Visakhapatnam"
1698785126-8984,January,13,JEE Main 2023 Session 1 application form correction window opens today on jeemain.nta.nic.in
1698785126-8985,January,13,Corp to launch Sunday night market at Putharikandam
1698785126-8986,January,13,Gujarat stare down the barrel against MP
1698785126-8987,January,13,Child Welfare Committee gets new multi-storied building
1698785126-8988,January,13,HC pulls up Dholka municipality
1698785126-8989,January,13,Apple’s Tim Cook takes rare CEO pay cut after pushback
1698785126-8990,January,13,Rev Fr Donald Dias football tournament from Jan 23
1698785126-8991,January,13,CM: Finalize TP schemes in a year
1698785126-8992,January,13,National Forensic Sciences University team to reconstruct woman’s death in Delhi on New Year’s Eve
1698785126-8993,January,13,HC: Study discharge from AMNS plants in Tapi
1698785126-8994,January,13,"Houses razed, woman suffers heart attack"
1698785126-8995,January,13,Authorities not doing enough to secure sisters’ presence: Gujarat HC
1698785126-8996,January,13,Three ‘investors’ cheat company of Rs 56 lakh in Gujarat
1698785126-8997,January,13,Missing 16-year-old student from Gujarat found in Gurugram
1698785126-8998,January,13,"Hockey World Cup: No hotel for Welsh super fan Lynne, 16 others in Rourkela"
1698785126-8999,January,13,"On teacher’s request, 10-year-old girl from Anand issued passport on priority"
1698785126-9000,January,13,Gujarat: 870 students succeed in scholarship test
1698785131-9001,January,12,Are you ready to upgrade to a superbike?
1698785131-9002,January,12,When two marriage-haters find love in a pub
1698785131-9003,January,12,Hand and Foot Masks For Soft Hands and Healthy Looking Feet
1698785131-9004,January,12,"Maharashtra ranked India’s top performer, study shows"
1698785131-9005,January,12,IndiGo commenced flight between Pune and Dehradun
1698785131-9006,January,12,Akasa Air starts flight to Goa
1698785131-9007,January,12,Thomas Cook India launches new campaign focusing on Gen Z
1698785131-9008,January,12,Sun Pharma launches novel breast cancer therapy
1698785131-9009,January,12,"Goan football lacks identity, needs uniform coaching education system: Elvis Goes"
1698785131-9010,January,12,Your daily horoscope: Taurus & Aquarius must not lend money today
1698785131-9011,January,12,Railways to run two new special trains between Bhubaneswar and Rourkela for World Cup Hockey tournament
1698785131-9012,January,12,"Sanjay Dutt opens up at length about his cancer journey, says 'If I broke down, my family would break down, so I had to fight'"
1698785131-9013,January,12,'Veera Simha Reddy' preview: Will the Gopichand Malineni film do what 'Samara Simha Reddy' did to Balakrishna?
1698785131-9014,January,12,A hi-tech sound and light show at Red Fort
1698785131-9015,January,12,A hi-tech sound and light show at Red Fort
1698785131-9016,January,12,Oil Free Moisturisers For Oily And Acne Prone Skin
1698785131-9017,January,12,Bigg Boss 16: Shalin Bhanot’s mom calls Tina Datta ‘fake’; says “she did everything for the game and also broke his friendship with Sumbul”
1698785131-9018,January,12,Shahid Kapoor interrupts the shoot of 'Farzi' Shahid Kapoor in this hilarious video ahead of the trailer release - WATCH
1698785131-9019,January,12,"Rajinikanth, Kamal Haasan laud team 'RRR' as 'Naatu Naatu' wins Golden Globe"
1698785131-9020,January,12,WATCH: Shah Rukh Khan sings 'Tujhe Dekha To Ye Jana Sanam' at Auto Expo 2023
1698785131-9021,January,12,"Saif Ali Khan, R Madhavan, Hansal Mehta: Bollywood stars react to MM Keeravani’s Golden Globes win"
1698785131-9022,January,12,Suniel Shetty says the audience is not willing to pay for the trash they churn out; feels actors weren't judged earlier
1698785131-9023,January,12,Optical illusion: Spot the 10 hidden faces within 25 seconds
1698785131-9024,January,12,SC to govt: Pay Bhopal gas leak victims from your pocket
1698785131-9025,January,12,"Dhankhar, Birla oppose ‘overstep by judiciary’"
1698785131-9026,January,12,Uttarakhand increases Joshimath aid 30x to 1.5L per family
1698785131-9027,January,12,"CBI books Amrapali MD, 6 others on murder charge"
1698785131-9028,January,12,CPM & Congress have agreed on Tripura pre-poll pact: Sitaram Yechury
1698785131-9029,January,12,CPM & Congress have agreed on Tripura pre-poll pact: Sitaram Yechury
1698785131-9030,January,12,HC stays notification allowing DMs to decide on adoptions
1698785131-9031,January,12,"JCO, 2 soldiers dead after fall into J&K gorge"
1698785131-9032,January,12,Myanmar bomb hit Mizo area: Locals
1698785131-9033,January,12,‘Conduct needs to be deprecated’: Court dismisses Mishra’s bail plea
1698785131-9034,January,12,Indian submarine sent for major refit stuck in sanctions-hit Russia
1698785131-9035,January,12,Dhami reaches Joshimath to spend the night
1698785131-9036,January,12,"Today's Panchang, 12 January 2023: Know the Tithi, Nakshatra, Yoga, Karana and Auspicious Time"
1698785131-9037,January,12,Expat pilot gets into trouble with Air Force
1698785131-9038,January,12,"Cabinet nod to amend Municipalities Act to allow election of chairpersons, deputies by show of hands"
1698785131-9039,January,12,Davorlim p’yat begins inspection of 136 houses
1698785131-9040,January,12,"Govt, Mineral Foundation to start homestay project"
1698785131-9041,January,12,"RSS men disguised as Muslims, Sikhs infiltrate other communities: Tikait"
1698785131-9042,January,12,Ganesha says for Pisces: Maintain your composure because you might need to defend your position
1698785131-9043,January,12,Sagittarians May get a good news at workplace and enjoy the day with friends
1698785131-9044,January,12,Aquarius Prediction says: A financial issue between you and your partner may lead to a rift
1698785131-9045,January,12,"Capricorn Predictions: You and your partner can disagree on a critical point, which might lead to some internal conflicts"
1698785131-9046,January,12,There is a significant chance that resentment will begin to surface in Scorpions relationships
1698785131-9047,January,12,Virgos are going to have a wonderful day in love front
1698785131-9048,January,12,"Due to busy schedules, Leo Natives won't be able to give their spouse the time they deserve, which will make them sad"
1698785131-9049,January,12,Libra Natives may fight with their brother about the financial state of the family
1698785131-9050,January,12,Cancer people have a good chance of succeeding
1698785131-9051,January,12,"Taurus Native's partner could surprise them with something, so success in the love department more than makes up for setbacks at work"
1698785131-9052,January,12,"The day will go smoothly for the Gemini students. If you're a student, you might not get the results you seek"
1698785131-9053,January,12,Chances are likely that Aries Native's partner will be able to relate to whatever topic you discuss with them today
1698785131-9054,January,12,"Check astrological prediction for Capricorn, Aquarius, Pisces, Leo and other signs"
1698785131-9055,January,12,"Capricorn Predictions: You and your partner can disagree on a critical point, which might lead to some internal conflicts"
1698785131-9056,January,12,Chances are likely that Aries Native's partner will be able to relate to whatever topic you discuss with them today
1698785131-9057,January,12,"The day will go smoothly for the Gemini students. If you're a student, you might not get the results you seek"
1698785131-9058,January,12,Cancer people have a good chance of succeeding
1698785131-9059,January,12,"Due to busy schedules, Leo Natives won't be able to give their spouse the time they deserve, which will make them sad"
1698785131-9060,January,12,"Taurus Native's partner could surprise them with something, so success in the love department more than makes up for setbacks at work"
1698785131-9061,January,12,Sagittarians May get a good news at workplace and enjoy the day with friends
1698785131-9062,January,12,There is a significant chance that resentment will begin to surface in Scorpions relationships
1698785131-9063,January,12,Virgos are going to have a wonderful day in love front
1698785131-9064,January,12,Aquarius Prediction says: A financial issue between you and your partner may lead to a rift
1698785131-9065,January,12,Libra Natives may fight with their brother about the financial state of the family
1698785131-9066,January,12,Ganesha says for Pisces: Maintain your composure because you might need to defend your position
1698785131-9067,January,12,‘People of snow can’t live in the plains’
1698785131-9068,January,12,"On CM Pramod Sawant’s turf, opposition plans Mhadei meet, civic body says no"
1698785131-9069,January,12,Gutkha worth Rs39 lakh seized in Yavatmal
1698785131-9070,January,12,"World showing unprecedented optimism in India, says Modi"
1698785131-9071,January,12,Nylon manja sale continues online under dummy names: Amicus
1698785131-9072,January,12,Dancing Ajith fan falls to death from lorry in Chennai
1698785131-9073,January,12,"By teenage, kids in RSS shakhas realize duty to nation: Bhagwat"
1698785131-9074,January,12,"Mhadei a 30-year issue, cannot be resolved in a moment: Goa CM Pramod Sawant"
1698785131-9075,January,12,Panel finds issues with security system at Ngp divn railway stations
1698785131-9076,January,12,"Light rain likely today in Delhi, mercury to dip from Saturday"
1698785131-9077,January,12,"BJP backs Ganar for 3rd term, Cong bets on SS (UBT)"
1698785131-9078,January,12,Role of armed struggle in getting Independence ignored: Amit Shah
1698785131-9079,January,12,Role of armed struggle in getting Independence ignored: Amit Shah
1698785131-9080,January,12,"For tourism projects & green policies, Goa govt to modify RP"
1698785131-9081,January,12,"Even god wants sanatan dharma, rise of Hindu rashtra is certain: RSS chief Mohan Bhagwat"
1698785131-9082,January,12,"Delhi: Delayed by 6 months, Okhla sewage treatment plant gets June deadline"
1698785131-9083,January,12,Take action against vaping devices: Ex-GDCH dean to CP
1698785131-9084,January,12,M K Stalin's govt to complain about Tamil Nadu governor R N Ravi to President Droupadi Murmu today
1698785131-9085,January,12,"Pay marshals, pensioners, Delhi minister Kailash Gahlot tells finance dept"
1698785131-9086,January,12,MVA ministers did ‘work from jail’: Maharashtra deputy CM Devendra Fadnavis
1698785131-9087,January,12,MVA ministers did ‘work from jail’: Maharashtra deputy CM Devendra Fadnavis
1698785131-9088,January,12,"Road accidents linked to fog claimed 13,372 lives in 2021"
1698785131-9089,January,12,"Gautam Gambhir slams Delhi govt, says college staff not paid for months"
1698785131-9090,January,12,Public money spent on paying legal fees for defending scam accused: BJP
1698785131-9091,January,12,"Delhi: Guru Teg Bahadur Hospital expands gynae facilities, gets new dental service too"
1698785131-9092,January,12,Officers’ indifference a myth: Centre to Supreme Court
1698785131-9093,January,12,"Two killed as car, truck collide on Ytl-Amt road"
1698785131-9094,January,12,‘India should take cue from others on solar solutions’
1698785131-9095,January,12,"Negligence of safety rules nothing short of playing with fire, says HC"
1698785131-9096,January,12,Movie fans swarm over busy roads in Chennai
1698785131-9097,January,12,Kedar seeks scrutiny of all Samruddhi land deals
1698785131-9098,January,12,ED raids ex-MVA minister & NCP MLA Hasan Mushrif in money laundering case
1698785131-9099,January,12,Lonar Lake pH & TDS values dropped in 2 years: Report
1698785131-9100,January,12,"In Chennai, Manapakkam main road caves in"
1698785131-9101,January,12,"For second year, no admissions to Goa’s lone homeopathy college"
1698785131-9102,January,12,"Smoked out, Saipem villagers return to homes & normalcy"
1698785131-9103,January,12,AC technician assaulted in Anjuna dies
1698785131-9104,January,12,Mhadei diversion: Goa seeks reply from Karnataka within 30 days
1698785131-9105,January,12,Kamlesh Chaudhary starts razing restro; Mafsu asks Nagpur Municipal Corporation to clear lawn too
1698785131-9106,January,12,Madras HC Justice P N Prakash retires; to coach poor law students to crack judiciary exams
1698785131-9107,January,12,Bombay HC quashes Johnson & Johnson baby powder manufacturing ban over FDA test delay
1698785131-9108,January,12,Govt imposes Section 144 ahead of Goa assembly session
1698785131-9109,January,12,"Now, study shows 'long Covid' lasts for less than a year"
1698785131-9110,January,12,Deposit Rs 163 crore in 10 days for political advertisements: Delhi govt to AAP
1698785131-9111,January,12,Deposit Rs 163 crore in 10 days for political advertisements: Delhi govt to AAP
1698785131-9112,January,12,Talks on for Anna Salai's makeover in Tamil Nadu
1698785131-9113,January,12,CCTV footage shows cash van loot carried out by sole assailant in Delhi's Wazirabad
1698785131-9114,January,12,"Monsoon may end today, giving way to winter in Tamil Nadu"
1698785131-9115,January,12,Goa govt takes measures to mitigate lumpy skin disease in cattle
1698785131-9116,January,12,RSS outfit among 5 groups to adopt 50 anganwadis in Maharashtra
1698785131-9117,January,12,Drunk flyer arrested for urinating at Delhi airport terminal-3
1698785131-9118,January,12,"Don't burn stuff this Bhogi, dump it at designated spots in Tamil Nadu"
1698785131-9119,January,12,"MLA Kadu hit by unidentified biker in Amt, being treated at Ngp"
1698785131-9120,January,12,"Goa: Even after 24 hours, 12 lakh litres water and 5,000 litres foam, fire yet to die"
1698785131-9121,January,12,PWD constructs 5km road in Akola forest instead of 3km
1698785131-9122,January,12,"Regret inability to curb road fatalities, says Goa DGP"
1698785131-9123,January,12,"At meet with Amit Shah, Team Goa says withdraw Karnataka DPR nod"
1698785131-9124,January,12,Furore after lawyer caught driving wrong side injured while dodging cop
1698785131-9125,January,12,Case filed 3 weeks after para-athlete went missing in Delhi
1698785131-9126,January,12,Well-known citizens urge FM to make LPG affordable
1698785131-9127,January,12,"Masterplan for Bondla zoo gets nod, to cover management for over 20 years"
1698785131-9128,January,12,IIT-Madras's Saarang is back in physical mode
1698785131-9129,January,12,Only 38 of 131 cities meet annual pollution cut targets
1698785131-9130,January,12,HC amicus curiae offers to quit high-profile NIT lands’ petition
1698785131-9131,January,12,Higher auto and taxi fares come into effect from today in Delhi
1698785131-9132,January,12,Bank of Maharashtra sanitary worker held in Rs 58.95 lakh fraud
1698785131-9133,January,12,HC quashes J&J baby powder manufacture ban over FDA test delay
1698785131-9134,January,12,Yamuna river in Delhi more polluted in December than it was in January
1698785131-9135,January,12,Cadastral maps of 35% of India’s 6 lakh villages geo-referenced: Govt
1698785131-9136,January,12,Masked gang damages vehicles and injures eight in Chennai
1698785131-9137,January,12,Over 170 MGD untreated waste water flowing into Yamuna river in Delhi: Report
1698785131-9138,January,12,School of excellence in sight for this locality in Delhi- after a 4-year fight
1698785131-9139,January,12,Solar-powered outpost at Marina in Chennai
1698785131-9140,January,12,"Cabinet OKs national cooperative societies for export, seeds & organic products"
1698785131-9141,January,12,Congress promises 200 units of free power to houses in Karnataka
1698785131-9142,January,12,Maharashtra deputy CM Devendra Fadnavis to skip Davos meet to receive PM Narendra Modi in Mumbai next week
1698785131-9143,January,12,Nights to get cooler in Mumbai over the weekend: IMD
1698785131-9144,January,12,Delhi court frames money laundering charges against Tahir Hussain
1698785131-9145,January,12,Cyber cops nab 2 Nigerians for phishing Rs 2.5 crore from cooperative bank in Chennai
1698785131-9146,January,12,Frequent bans on construction are delaying projects in Delhi: CII
1698785131-9147,January,12,"Shell firms hired to collect water bills, finds ACB probe"
1698785131-9148,January,12,Trial in Kheri case may take 5 years: Judge to SC
1698785131-9149,January,12,"3 engineers suspended, 9 booked for metro pillar crash in Bengaluru"
1698785131-9150,January,12,"CBI probes corruption in Food Corporation of India, searches 50 locations"
1698785131-9151,January,12,"Arrest officials, blacklist contractor for Bengaluru metro pillar crash: Victim's dad"
1698785131-9152,January,12,"Doctors, engineers, MBAs apply for Maharashtra police constable-driver jobs"
1698785131-9153,January,12,Professor claims ‘indecent’ behaviour’ by senior staffers of Pakistan high commission in Delhi
1698785131-9154,January,12,5 dead & 5 hurt in 3 separate road accidents in Nashik city & rural
1698785131-9155,January,12,2 held in IS case; ED raids Congress office in Shivamogga
1698785131-9156,January,12,Snatchers make Delhi their playing field
1698785131-9157,January,12,"No amount of alcohol is safe for drinking, warns WHO"
1698785131-9158,January,12,How 85-year-old doctor saved tenant's life in Bengaluru
1698785131-9159,January,12,Missing worker found dead at Maharashtra's Ghorwadeshwar
1698785131-9160,January,12,Cooperative society booked for cheating continues to function in Tamil Nadu
1698785131-9161,January,12,Cooperative society booked for cheating continues to function in Tamil Nadu
1698785131-9162,January,12,Two snatchers nabbed within 5 mins of PCR call in north Delhi
1698785131-9163,January,12,J&K elections soon? BJP asks workers to go into poll mode
1698785131-9164,January,12,Three die in separate accidents in Tamil Nadu
1698785131-9165,January,12,"Roadshow ahead of GIS bags proposals worth over Rs 76,000 crore in Uttar Pradesh"
1698785131-9166,January,12,IIT Roorkee to study Karnaprayag ‘sinking’ as cracks show up in Tehri
1698785131-9167,January,12,Madras HC stays termination of 25 Aavin employees
1698785131-9168,January,12,"Cong calls 21 parties for yatra finale; AAP, BRS, JD(S) left out"
1698785131-9169,January,12,6.5 million sq ft commercial space absorbed in Chennai in 2022: Report
1698785131-9170,January,12,Pune may get marginally warmer as minimum temperatures to increase slightly today
1698785131-9171,January,12,"'We belong in snow, don't force us to plains,' Joshimath cries in songs"
1698785131-9172,January,12,"Lucknow set for celestial treat, green comet returning after 50,000 years"
1698785131-9173,January,12,US assistant secretary of state to visit India this week
1698785131-9174,January,12,"With rain & snow prediction, Joshimath residents' woes set to increase"
1698785131-9175,January,12,"50,000 agri connections effected in 61 days, Tamil Nadu CM M K Stalin gives orders to farmers"
1698785131-9176,January,12,"As Somesh Kumar leaves, Telangana appoints A Santhi Kumari as chief secretary"
1698785131-9177,January,12,"Hyderabad tops green spend, but still among top five in air pollution"
1698785131-9178,January,12,"'Naatu Naatu' pips Taylor Swift, Rihanna and Lady Gaga to win Golden Globe honour"
1698785131-9179,January,12,"Battista, world's fastest e-car, to be showstopper at Hyderabad e-prix"
1698785131-9180,January,12,"ED conducts searches at residence, factory of ex-minister Hasan Mushrif"
1698785131-9181,January,12,Houses won't be razed 'unless unavoidable': CM Pushkar Singh Dhami to Joshimath residents
1698785131-9182,January,12,Manikrao Thakre calls for unity in Congress before poll battle in Telangana
1698785131-9183,January,12,"Amid row, TN govt ‘thanks’ governor for speech, with ‘regret’"
1698785131-9184,January,12,"Edappadi K Palaniswami, M K Stalin spar over law and order, AIADMK walkout over speaker ruling in Tamil Nadu"
1698785131-9185,January,12,Somesh Kumar likely to go to Andhra Pradesh today
1698785131-9186,January,12,Allahabad HC seeks LDA's response on illegal hotels in Lucknow
1698785131-9187,January,12,Govt eyes easier airport infrastructure access for disabled
1698785131-9188,January,12,"MDDA seals two buildings at Bala Hissar, Mussoorie"
1698785131-9189,January,12,Tamil Nadu CM M K Stalin assures stern action in Vengaivayal incident
1698785131-9190,January,12,‘We the people’ spirit central to governance: PM
1698785131-9191,January,12,Brief relief from brutal cold wave in Uttar Pradesh till Sunday
1698785131-9192,January,12,Delhi policymakers will eat up Uttarakhand one day: Uma Bharti
1698785131-9193,January,12,DMK seeks to record 'Assembly's agony' in Tamil Nadu
1698785131-9194,January,12,Exam stress: 16-year-old girl kills self by jumping from 4th floor in Meerut
1698785131-9195,January,12,Bengal Inc hails cabinet move on land
1698785131-9196,January,12,Woman bedridden for 20 years a 'gangster' in Uttar Pradesh police records
1698785131-9197,January,12,City’s first co-living-co-working to open doors next wk
1698785131-9198,January,12,"1 killed, 11 injured in separate fog-triggered crashes in Jalaun"
1698785131-9199,January,12,"Criminal killed in Agra, fourth Uttar Pradesh encounter this year"
1698785131-9200,January,12,How can govt slap additional liability now: SC on 1984 tragedy
1698785131-9201,January,12,"Fake currency racket busted in Uttar Pradesh's Firozabad, 5 arrested"
1698785131-9202,January,12,Clock Tower park in Lucknow rings alarm bell for heritage
1698785131-9203,January,12,Lakshadweep MP Mohammed Faizal gets 10 years in jail for attempted murder
1698785131-9204,January,12,Cracks develop in dozens of houses in Aligarh after sewage line repair
1698785131-9205,January,12,Businessman tries to sell friend's SUV after he delays in repaying Rs 6.5 lakh loan in Lucknow
1698785131-9206,January,12,Gucci celebrates Chinese New Year with a dreamy shoot
1698785131-9207,January,12,VP: Can’t be party to emasculation of legislature’s power
1698785131-9208,January,12,A sham called pedestrian plaza in Tamil Nadu
1698785131-9209,January,12,A sham called pedestrian plaza in Tamil Nadu
1698785131-9210,January,12,"In Ghaziabad, woman pulled off platform edge as metro train chugs in"
1698785131-9211,January,12,Another duped on pretext of booking Patanjali Yoga retreat in Lucknow
1698785131-9212,January,12,The dawn of a new knight in Tamil Nadu
1698785131-9213,January,12,"Upset with mother, teen leaves home, gangraped in Ghaziabad"
1698785131-9214,January,12,It’s time for a facelift
1698785131-9215,January,12,Union Budget 2023 income tax: Why FM Sitharaman should hike standard deduction - tax saving explained
1698785131-9216,January,12,Noida's convention centre eyes fresh beginning after false start
1698785131-9217,January,12,"Speakers helpless, nothing in our hands: Rajasthan Legislative Assembly speaker CP Joshi"
1698785131-9218,January,12,"Speakers helpless, nothing in our hands: Rajasthan Legislative Assembly speaker CP Joshi"
1698785131-9219,January,12,"22-year-old found dead in flat in Noida, her husband booked"
1698785131-9220,January,12,"Relation between judiciary, legislature & executive good: Rajasthan CM Ashok Gehlot"
1698785131-9221,January,12,Lawyers end 10-day protest after FIR filed against 2 cops in Mohanlalganj
1698785131-9222,January,12,Rajasthan's Constitution Park earns Vice-president Jagdeep Dhankhar's kudos
1698785131-9223,January,12,"Thane orphans, abandoned kids get new homes"
1698785131-9224,January,12,Crash deaths on Mumbai roads down 27% to 259 in 2022
1698785131-9225,January,12,Rajasthan Road Safety Institute inaugurated
1698785131-9226,January,12,Two dhaba workers arrested for killing Itaunja girl on January 1
1698785131-9227,January,12,Cidco cancels sale of disputed Nerul CRZ plot
1698785131-9228,January,12,"AKTU, SIDBI sign MoU to help 35 students turn entrepreneurs"
1698785131-9229,January,12,Bombay HC sets aside part process of coop bank recruitment
1698785131-9230,January,12,Administration orders online classes for 9 to 12 till January 14 in Lucknow
1698785131-9231,January,12,"Fill up 40,000 vacant posts in civic bodies & panchayats: Maharashtra CM Eknath Shinde"
1698785131-9232,January,12,Five-star rating for new ITBP canteen in Aliganj
1698785131-9233,January,12,US first lady Jill Biden has lengthy surgery to remove skin lesions
1698785131-9234,January,12,"Zero Covid-19 day for Gujarat after 1,028 days"
1698785131-9235,January,12,Dirty bomb fears after uranium found in cargo package at Heathrow that came from Pakistan
1698785131-9236,January,12,"Man from Gujarat makes hoax bomb call to Mumbai school, booked"
1698785131-9237,January,12,"Land needed for Mahalaxmi racecourse is in SEZ, may cost Rs 2,500 crore"
1698785131-9238,January,12,"'On board's insistence, R S Sodhi was asked to quit as Gujarat Co-operative Milk Marketing Federation MD'"
1698785131-9239,January,12,"MahaRera issues notices to 2,000 promoters"
1698785131-9240,January,12,UPI access to NRE accounts with international SIMs
1698785131-9241,January,12,"Bigg Boss 16: Simi Garewal makes a comeback to the small screen with BB, asks Shalin to choose between ‘Tina Datta and chicken'"
1698785131-9242,January,12,Vivekananda Jayanti 2023: When is National Youth Day and why is it celebrated?
1698785131-9243,January,12,"Govt clears Rs 2.6k cr sops for RuPay, low-value UPI"
1698785131-9244,January,12,Jewellery worth Rs 6 lakh stolen from Bhojpuri singer's flat in Ghaziabad
1698785131-9245,January,12,"Surat recorded highest sales of electric vehicle in 2022 at 21,872 units"
1698785131-9246,January,12,New schemes for cancelled plots by Greater Noida Authority
1698785131-9247,January,12,"Say cheese: Digital dentistry goes democratic, debuts in Mumbai's public hospital"
1698785131-9248,January,12,Vasai court to take decision on Sheezan Khan's bail plea tomorrow
1698785131-9249,January,12,Slew of events planned as PM Narendra Modi set to flag off National Youth Fest today in Karnataka's Hubballi
1698785131-9250,January,12,Slew of events planned as PM Narendra Modi set to flag off National Youth Fest today in Karnataka's Hubballi
1698785131-9251,January,12,EVolution drives in at electric speed
1698785131-9252,January,12,Expo buzzes but cost concerns curtail lineup
1698785131-9253,January,12,CBI team collects documents against Kanpur varsity VC Vinay Pathak
1698785131-9254,January,12,"In a first, Maharashtra board asks for ideas to stop cheating"
