,Date,news
3384,07-09-2020,Jharkhand: Automobile sector on road to revival
3385,07-09-2020,State looks to help with parenting during pandemic
3386,07-09-2020,"Riding on non-Basmati rice, sugar, agri exports jump 23% in Q1 despite lockdown"
3387,07-09-2020,Fresh Tamil vs Hindi war fires up Twitter
3388,07-09-2020,September’s 1st total lockdown in West Bengal on Monday
3389,06-09-2020,No rush this Saturday as Sunday lockdown is over
3390,06-09-2020,Lockdown was necessary in March: Piyush Goyal
3391,06-09-2020,Teachers lauded for work during pandemic in online celebrations
3392,06-09-2020,Pandemic battle shifts the focus away from HIV tests
3393,05-09-2020,Film on road safety wins awards at film fests during lockdown
3394,05-09-2020,Sensex tanks 634 pts on US mkt slide
3395,05-09-2020,"India, Russia take part in two-day naval war games in Bay of Bengal"
3396,05-09-2020,"Indore: No Sunday lockdown & night curfew, ibuses back on road"
3397,05-09-2020,Several state assemblies that met amid pandemic did without Q-hour
3398,04-09-2020,Kerala: Lockdown gives infrastructure push for tourism sector
3399,04-09-2020,Couple hang selves after man loses his job due to lockdown
3400,04-09-2020,Partial lifting of lockdown in HC from Sept 7
3401,04-09-2020,Sharp drop in immunisation of infants during lockdown
3402,04-09-2020,Lockdown helped some couples on infertility treatment conceive naturally
3403,04-09-2020,"195 suicides in Noida since January, numbers spiked after lockdown"
3404,04-09-2020,Court may let off lockdown violators with lighter fine
3405,03-09-2020,How Kotlin won the language war in Android app development
3406,03-09-2020,SOPs out for conducting exams amid pandemic
3407,03-09-2020,Street hawkers at ‘receiving end’ amid pandemic
3408,03-09-2020,Uttar Pradesh CM for kick-starting infrastructure projects stuck in pandemic
3409,03-09-2020,"Lockdown ends, but this Surat bizman’s food mission continues"
3410,02-09-2020,The pandemic has made artistes learn new skills and upgrade themselves: Bhoomi Trivedi
3411,02-09-2020,Set up war memorial gallery at Patna Museum: Ex-servicemen
3412,02-09-2020,Gynaecologist loses Covid fight after serving patients during pandemic in Kolkata
3413,02-09-2020,Lockdown relaxations: Chennai steps out of home after five months
3414,02-09-2020,"Total lockdown hits supply line, pushes up veggie rates in West Bengal"
3415,02-09-2020,Only four drunken driving violations during lockdown from April to June in Goa
3416,02-09-2020,Over 10 lakh arrested in Tamil Nadu for violating lockdown norms
3417,02-09-2020,"Khmer Rouge's chief jailer, guilty of war crimes, dies at 77"
3418,01-09-2020,"With alcohol sale allowed now, bars and pubs look at recovering from the effect of the pandemic"
3419,01-09-2020,Sensex crashes 839 points on bad news
3420,01-09-2020,Jaipur: Collector withdraws lockdown orders issued by incident commander
3421,01-09-2020,No lockdown in JEE-NEET exam cities: Rajasthan govt
3422,01-09-2020,Pandemic brings to a halt Pune’s famed 127-year-old visarjan tradition
3423,01-09-2020,Nitin Raut drops plan for weekend lockdown with curfew
3424,01-09-2020,"Lockdown eased, hills beckon but with riders"
3425,01-09-2020,"Lockdown relaxed, Kodai hills beckon but with clauses"
3426,01-09-2020,Low-key Onam celebrations amid coronavirus pandemic
3427,01-09-2020,50-odd flyers camp outside Kolkata airport on lockdown day
3428,31-10-2020,"No trick-or-treat trips, no costume carnivals and skeptical parents: For children in Gurgaon, this Halloween is a low-key affair amid the pandemic"
3429,31-10-2020,"Arjun Bijlani, Shashank Vyas, Debina-Gurmeet and other TV celebs are travelling responsibly during the pandemic"
3430,31-10-2020,"Vadodara: In pandemic times, Kalanagri’s rangolis to light up virtual world"
3431,31-10-2020,"War of words: BJP, Congress trade charges over corruption, compensation to disaster-hit families"
3432,31-10-2020,"UP got Rs 6,700 crore investment in 6 months despite pandemic"
3433,31-10-2020,Mysuru: Greens request public to avoid bursting crackers amid pandemic
3434,31-10-2020,"Lockdown shrinks donations, charity works at shrines"
3435,31-10-2020,Least impact of Covid lockdown on UP agricultural sector
3436,31-10-2020,Tata engineers may be roped in for Ayodhya temple
3437,31-10-2020,Pandemic fails to dampen Thevar jayanthi festivities
3438,31-10-2020,Many return to Delhi from lockdown to find names struck off ration rolls
3439,31-10-2020,Accidents in Bareilly division reduced by 40% during lockdown
3440,31-10-2020,"Delhi: Half marathon faces dual challenge of bad air, pandemic"
3441,29-10-2020,Pandemic chills: Halloween goes low-key in Mumbai this year
3442,29-10-2020,Sensex drops in global selloff over rising Covid cases
3443,29-10-2020,Cong and BJP fear low voter turnout due to pandemic
3444,28-10-2020,Pandemic to wipe out 3 yrs of states’ fiscal gains: RBI
3445,28-10-2020,Lockdown forces traders to vacate rental shops in city
3446,28-10-2020,End of lockdown saw street crimes jump 307% in city
3447,28-10-2020,CP orders probe into towing cranes’ lockdown payment
3448,28-10-2020,"Karnataka: Pandemic stirs fear over organ donations, transplant surgeries"
3449,28-10-2020,Infantry Day observed at Madras Regimental War Memorial
3450,28-10-2020,Bihar assembly elections: Showdown after lockdown
3451,28-10-2020,Bihar assembly elections: Showdown after lockdown
3452,27-10-2020,Pandemic has ushered in new levels of innovations: Experts
3453,26-10-2020,Tusshar: The pandemic has taught us to celebrate festivals in a minimalistic way
3454,26-10-2020,Pandemic shifts focus on ‘lost livelihood’ as DBA goes to polls
3455,26-10-2020,Leopard attacks surge in Uttarakhand; forest officials say lockdown & empty roads may have ‘emboldened big cats’
3456,26-10-2020,Traders in Kochi feel the pinch of pandemic
3457,26-10-2020,"Sensex sheds over 150 points; Nifty below 11,900"
3458,25-10-2020,Artist Jaya Javeri showcases her pandemic paintings online
3459,25-10-2020,"Bypolls: Yogi Adityanath in battlefield, Akhilesh Yadav takes to war room"
3460,25-10-2020,"Nitish Kumar, Tejashwi Yadav war of words intensifies"
3461,25-10-2020,"Nitish Kumar, Tejashwi Yadav war of words intensifies"
3462,25-10-2020,Tribute to Pakistan war hero at Landour
3463,25-10-2020,Gurugram: Popular jalebi shop still looking for the sweet spot after lockdown blow
3464,24-10-2020,"Tata Steel, Swedish co eye EU biz deal"
3465,24-10-2020,Autonomous college students use lockdown period to do well in exams
3466,24-10-2020,From college skit to Ram’s role: Pandemic opens Aishbagh Ramlila stage for Lucknow artists
3467,23-10-2020,Biennial council polls: Voter turnout up despite Covid pandemic
3468,23-10-2020,Biennial council polls: Voter turnout up in Bihar despite pandemic
3469,23-10-2020,Ahmedabad: Court junks case relating to lockdown violation in Bopal
3470,23-10-2020,Lockdown blues drive kids back to gaming addiction
3471,23-10-2020,Passengers’ number at airport dropped four times during pandemic
3472,22-10-2020,Rest your vehicles at signals to fight war against pollution in Delhi: Gopal Rai
3473,22-10-2020,Goa: Pandemic keeps annual Durga Puja celebration on hold this year
3474,22-10-2020,Lockdown delays Pune airport's terminal
3475,21-10-2020,Times Sharod Sreshtho to award baroari pujas for ‘hygienic environment’ amid pandemic
3476,21-10-2020,"Congress prepares war room, BJP bombs heavyweights in Bermo"
3477,20-10-2020,"Spacious halls, minimum occupancy, social distancing and wearing a mask: What to look for when going for a movie in the pandemic"
3478,20-10-2020,Pandemic weighs down Dev’s Europe plan
3479,20-10-2020,Mangaluru: Pandemic forces ‘Triple Talaq’ director to return to scrap business
3480,20-10-2020,AP: Agricultural department starts estimation of crop damage on war footing
3481,20-10-2020,War of wards: Last day of filing papers low key affair
3482,20-10-2020,PM Modi says flexible lockdown helped contain deaths
3483,19-10-2020,Pranitha Subhash: The locals in Kullu are upbeat about some activity around them since the pandemic
3484,19-10-2020,"Covid pandemic, life during lockdown find expression in pandals across Kolkata"
3485,19-10-2020,PMPML to get Rs 180 crore for lockdown losses
3486,19-10-2020,Pandemic fear keeps buyers away from Poompuhar exhibition
3487,18-10-2020,Dasara celebrations start in Mysuru on a low-key note amid the pandemic
3488,18-10-2020,Residents go for voluntary lockdown in Jaisalmer dist
3489,18-10-2020,"Jharkhand: Over 3,300 cases settled in first e-lok adalat since lockdown"
3490,18-10-2020,Vizag: Automobile sector pins revival hopes on festive season
3491,18-10-2020,"As training begins, cutting flab gained in lockdown biggest challenge for athletes"
3492,17-10-2020,Budding engineers use lockdown period to innovate
3493,17-10-2020,Tackling waste in the times of Covid pandemic
3494,17-10-2020,Kolkata: Idol sizes take a cut to keep pujas simple amid pandemic
3495,17-10-2020,"From seafarers to engineers, Goa sees animal farming rise amid pandemic"
3496,16-10-2020,Online grocery shopping is clicking with consumers amid pandemic
3497,16-10-2020,Wage relief for those who lost jobs in lockdown
3498,16-10-2020,"Sensex tanks 1,066 pts on global selloff"
3499,16-10-2020,Jhunjhunwala holds 1.3% in Tata Motors worth Rs 508 crore
3500,16-10-2020,Pandemic makes $1tn goal an arduous climb for UP
3501,16-10-2020,The dogmother: Pandemic is testing resolve to feed strays
3502,16-10-2020,Corona pandemic forces virtual ‘Ravana dahan’ this year
3503,14-10-2020,"Lockdown stretches Gaganyaan, may miss August 2022 deadline"
3504,14-10-2020,"Neglected, nurses switch to other jobs amid pandemic"
3505,14-10-2020,Youth share challenges of pandemic
3506,14-10-2020,Amit Shah in Ahmedabad for first time since lockdown
3507,14-10-2020,Panaji: Covid pandemic weighs down floating jetties
3508,13-10-2020,86% women facing mental health issues due to the pandemic pressure: UK survey
3509,13-10-2020,Millennials pen down their thoughts of life during pandemic
3510,13-10-2020,Pandemic proves a thorn in the side of Delhi's flower sellers
3511,12-10-2020,"From booking entire resorts to weekly COVID-19 tests: Uttarakhand, Himachal Pradesh see a rise in film shoots amid the pandemic"
3512,12-10-2020,Tug of war for Nandi Hills and Kemmangundi
3513,12-10-2020,Razorpay sixth Indian unicorn in pandemic year
3514,12-10-2020,Pandemic slows home furnishing plans
3515,12-10-2020,2-day lockdown appeal gets mixed response in Jaisalmer
3516,12-10-2020,Maharashtra CM Uddhav Thackeray warns of another lockdown if citizens don’t follow safety norms
3517,12-10-2020,Maharashtra CM Uddhav Thackeray warns of another lockdown if citizens don’t follow safety norms
3518,12-10-2020,EC revises norms for polls during pandemic
3519,11-10-2020,Pandemic protocol a casualty of rush at shopping hotspots in Kolkata
3520,11-10-2020,"Maharashtra: After lockdown low, breweries eye collaborations to bubble up sales"
3521,11-10-2020,"Seasonal flu, viral fever haunt people in times of pandemic"
3522,11-10-2020,"Maharashtra: Child porn FIRs rise 2,417% in year of special operation, lockdown"
3523,11-10-2020,"Guv, TMC in war of words over law & order"
3524,11-10-2020,UK’s ‘Skipping Sikh’ honoured by Queen for pandemic work
3525,10-10-2020,World Mental Health Day: Mollywood celebs on their mindful practices to stay happy during pandemic
3526,10-10-2020,Pandemic stalls regular check up of HIV+ kids
3527,10-10-2020,"Sensex gains 327 points, bonds rally"
3528,10-10-2020,Rehabilitation of stroke patients suffers owing to pandemic
3529,10-10-2020,Pandemic forces re-think on costly educational programmes
3530,10-10-2020,Lockdown cheer: 37% dip in UP road deaths
3531,10-10-2020,Pandemic shoots down archer’s Olympic dream
3532,10-10-2020,Freshers struggle to find jobs amid pandemic with very few vacancies
3533,10-10-2020,"7 months into pandemic battle, docs & nurses need counselling the most"
3534,10-10-2020,Pandemic pushes mental health problems
3535,09-10-2020,Rahul Rajasekharan takes to cycling amid the pandemic
3536,09-10-2020,Sensex atop Mt 40k after 7 mths
3537,09-10-2020,Bus depot staff drive a green cause during lockdown
3538,09-10-2020,"U’khand youth returning home during lockdown now prefer start-ups, agri sector over returning to big cities for blue-collar jobs"
3539,09-10-2020,Mohali: No demolition in airport vicinity during pandemic
3540,09-10-2020,Delhi gets war room to combat pollution
3541,09-10-2020,Father booked for son's murder and burying him secretly during lockdown
3542,08-10-2020,Race during lockdown to close key projects
3543,08-10-2020,"Pandemic inspires Kolkata's magicians, jugglers to reinvent their acts"
3544,08-10-2020,"Sensex hits 7-mth high on stimulus, loan ruling hopes"
3545,08-10-2020,"TCS unveils another buyback worth Rs 16k cr, Tata Sons to gain most"
3546,08-10-2020,NDA may be hit in JD(U)-LJP war of attrition
3547,08-10-2020,Pandemic on the wane? Active cases slide down
3548,07-10-2020,NDA may be hit in JD(U)-LJP war of attrition
3549,07-10-2020,"AIR first among girls, Moradabad’s Kanishka says lockdown gave her extra prep time"
3550,07-10-2020,Kochi: Professor relives literary life to fight lockdown gloom
3551,07-10-2020,Lockdown seizures: Up to Rs 4 lakh bond to get cars back
3552,07-10-2020,"Pandemic slowing down in J’khand, urban popn develops herd immunity: Experts"
3553,07-10-2020,"Bengal home department, governor in war of words over crime stats"
3554,06-10-2020,Lockdown fails to deter Kota from delivering results
3555,06-10-2020,City people purchasing pets in high numbers to kill lockdown woes
3556,06-10-2020,Global experts dwell on psychological ailments in pandemic in online event
3557,06-10-2020,Aparshakti Khurana opens up on songs he wrote and composed during lockdown
3558,06-10-2020,Automobile service centres see dip in biz as WFH becomes new normal
3559,06-10-2020,A pandemic of hunger: Malnutrition cases surge amid lockdown
3560,05-10-2020,Drinking on roads: Easing of lockdown brings back familiar woes on Doon streets
3561,05-10-2020,"With Sunday lockdown lifted, rush returns to city bazars"
3562,05-10-2020,Priest and his team construct 25 low-cost homes for homeless people during lockdown
3563,05-10-2020,"Nashik adds 40,000 new broadband connections after lockdown"
3564,05-10-2020,"Kolkata: Tenants make beeline out of New Town, flat-owners feel the pandemic pinch"
3565,05-10-2020,How pandemic put overhaul of Gurugram’s public healthcare system in fast lane
3566,04-10-2020,Folks picnic in the outskirts of the city during the pandemic
3567,04-10-2020,It’s long-distance travel time for pets as pandemic forces a shift
3568,04-10-2020,Bihar polls: 106 experts engaged in Congress war rooms
3569,04-10-2020,Bihar polls: 106 experts engaged in Congress war rooms
3570,04-10-2020,"Shivraj Chouhan, Kamal Nath engage in war of words over IIFA Awards again"
3571,04-10-2020,PACS poll put off again over ministers’ turf war
3572,04-10-2020,"Mana, last village on India-China border, to continue with its own lockdown"
3573,04-10-2020,Pandemic income loss forces Kolkata doctors to switch hospitals
3574,04-10-2020,NMC: Online MedEd classes valid during pandemic only
3575,04-10-2020,"Mamata Banerjee leads Hathras protest in central Kolkata, calls BJP the greatest pandemic"
3576,03-10-2020,Alipore zoo unlocks happiness for children bogged down with lockdown woes
3577,02-10-2020,"Subscribed 157x, Mazagon most successful PSU IPO; sensex sees best weekly gain in 4 months"
3578,02-10-2020,Bihar assembly elections: JD(U)’s digital war room powers party’s poll campaign blitz
3579,02-10-2020,Bihar assembly elections: JD(U)’s digital war room powers party’s poll campaign blitz
3580,02-10-2020,SC: Can’t cite pandemic to deny workers overtime
3581,02-10-2020,"Another lockdown in Karnataka could be suicidal, say experts"
3582,01-10-2020,"#LockdownSurvival: Arun Vijay to Yashika, celebrities credit their pets for helping them cope with lockdown"
3583,01-10-2020,Many opt for protein-rich diet to boost immunity amid pandemic
3584,01-10-2020,TCS collection during pandemic not a wisw decision: Bizmen
3585,01-10-2020,"NDMC idea: Ride a cycle, cock a snook at pandemic and traffic"
3586,01-10-2020,HC-appointed monitoring committee for Doon suggests complete 15-day lockdown
3587,01-10-2020,Renovation of war memorial in Karur district begins
3588,01-10-2020,"Lockdown travel: 3 held guilty, fined"
3589,01-10-2020,Healthcare workers’ strike hits pandemic fight in Haveri
3590,30-11-2020,US billionaires gained $1 trillion since pandemic started
3591,30-11-2020,"To beat lockdown blues, these women made, sold handbags"
3592,29-11-2020,Madhya Pradesh: Lockdown feel returns for residents of 5 containment zones amid Covid surge
3593,29-11-2020,"Twist in the tail: Tiring of lockdown pals, owners abandon their pets in Delhi-NCR"
3594,28-11-2020,Bigg Boss 14: Jasmin Bhasin and Rubina Dilaik get into a war of words; the former says 'I don't care about you; was nice to you because of Abhinav Shukla'
3595,28-11-2020,NSE turnover hits record Rs 1.5L cr on MSCI’s rejig
3596,28-11-2020,Man who died in Feb gets paid for rural work in months after lockdown
3597,28-11-2020,City traders against further lockdown
3598,27-11-2020,"No lockdown in Uttarakhand due to Covid, clarifies CM Trivendra Singh Rawat"
3599,27-11-2020,‘Organise all Magh Mela events as per pandemic protocol’
3600,27-11-2020,Lockdown pushes up No. of Pocso cases
3601,27-11-2020,Environment regulations biggest challenge in achieving 300 MT steel: Tata Steel MD
3602,27-11-2020,"Trinamool MP, guv in war of words over social media posts"
3603,26-11-2020,"Covid-19 pandemic shadow over big, fat weddings"
3604,26-11-2020,"Sensex dives 1,000 pts from lifetime high"
3605,26-11-2020,Ventures under Tata Industries may be shifted to other group companies
3606,26-11-2020,Allahabad HC seeks govt reply in PIL on fee waiver for lockdown period
3607,26-11-2020,Lockdown delay in treatment sees rise in urological ailments
3608,26-11-2020,"BSE too expels Karvy Stock Broking, says investors can seek help"
3609,26-11-2020,"1,971-km bicycle rally to mark 1971 Indo-Pak war win"
3610,26-11-2020,"Maharashtra: Pandemic push to services’ e-delivery, but long way for system to mature"
3611,25-11-2020,"Nifty tops 13K, sensex 44.5K for the first time"
3612,25-11-2020,Chandrasekaran to chair Tata Chemical board
3613,25-11-2020,"Nifty tops 13k, sensex 44.5k for the first time"
3614,25-11-2020,"Karvy Broking expelled by NSE, BSE to do same"
3615,25-11-2020,"Amidst rising Covid cases and fear of a 2nd surge, Doon to bring back weekend lockdown"
3616,25-11-2020,Lockdown not under consideration: ACS Home
3617,24-11-2020,Virtual versus Live: The challenges of conducting Margazhi in the pandemic
3618,24-11-2020,IMA’s Aurangabad chapter wins 3 awards for pandemic work
3619,24-11-2020,"Lockdown won’t be effective now, wearing mask will be, say doctors"
3620,24-11-2020,"BPO, IT sectors generate 10k jobs despite lockdown woes"
3621,24-11-2020,"BPO, IT sectors in Vizag generate 10,000 jobs despite lockdown woes"
3622,23-11-2020,Aaryan Banthia’s fourth single ‘Paar’ hails the brave who are turning adversity into opportunity during the pandemic
3623,23-11-2020,RSS leaders review works done by cadre during lockdown
3624,23-11-2020,Pandemic opens up global avenues on e-platforms for Kolkata museums
3625,23-11-2020,Pandemic takes its toll on Services Week of IAS cadre
3626,23-11-2020,Pandemic props up housing issues at IITs
3627,23-11-2020,May consider lockdown again after watching for 8-10 days: Maharashtra deputy CM
3628,23-11-2020,May consider lockdown again after watching for 8-10 days: Maharashtra deputy CM
3629,23-11-2020,Pets journey as pandemic sees families shift homes
3630,23-11-2020,Cows feasting on Plastic - Plastic Pandemic
3631,22-11-2020,Ludhiana: Post lockdown locals flock sto nearby hill stations
3632,22-11-2020,"Gujarat: Pandemic powers IT boom, hiring resumes in sector"
3633,22-11-2020,Domestic flyers at Kempegowda International Airport top one million for first time after lockdown
3634,22-11-2020,Employee of automobile parts maker attacked
3635,22-11-2020,Pandemic pangs after Chhath violations?
3636,22-11-2020,Voluntary lockdown in Dhansura town
3637,21-11-2020,"Pandemic may force 80% of pvt schools in U'khand to shut down, claims body"
3638,21-11-2020,BJP agitation over lockdown power bill waiver on Monday
3639,20-11-2020,Aruna Sairam recorded her first film song all by herself during lockdown in the US
3640,20-11-2020,"Sensex hits new high, ends 580 pts in red"
3641,20-11-2020,Mangaluru: Pandemic a testing time for educational institutions’ management skills
3642,20-11-2020,Fatal accidents begin to climb in Trichy with easing of lockdown
3643,20-11-2020,Poster war erupts again
3644,20-11-2020,"Apollo, Tata MD to roll out new test for Covid-19"
3645,20-11-2020,Hero Motors eyeing Rs 1000 crore revenue by financial year 2022
3646,20-11-2020,Sugar production defies pandemic slowdown; 30% spike than last yr
3647,20-11-2020,5k visitors at Taj 1st time ever since reopening after Covid lockdown
3648,20-11-2020,Pandemic fallout make kids more vulnerable to trafficking
3649,19-11-2020,"As people look to boogie away their pandemic blues, is the party really on?"
3650,19-11-2020,"Implement environment recovery plans after pandemic ends, say greens"
3651,19-11-2020,"Lockdown lessons: New app with info on New Town amenities, civic services"
3652,19-11-2020,Lockdown sees newfound love for pets
3653,19-11-2020,CT scan positive cases don’t make it to Karnataka’s pandemic data
3654,19-11-2020,"RMC sanitises ghats on war footing, admin to release dos and don’ts soon"
3655,19-11-2020,SP urges SC to separate its interests from Tata Group
3656,19-11-2020,West Bengal CM’s first rally since lockdown next week
3657,18-11-2020,New norms greet students on campus amid the pandemic
3658,18-11-2020,"NSE pays Rs 2,300cr to Karvy investors"
3659,18-11-2020,"AirAsia may exit India, end joint venture with Tata Sons"
3660,18-11-2020,Pandemic is live classroom for sensitive leadership
3661,18-11-2020,"Lockdown of markets: Will suffer heavy losses, say Delhi traders"
3662,18-11-2020,Nagpur: Fewer farmers ended life during lockdown
3663,18-11-2020,NSE Academy Ltd acquires edu-tech player TalentSprint
3664,18-11-2020,Trai: India lost 1.7 crore mobile subscribers in lockdown months
3665,18-11-2020,Goa: Pandemic delays 2 major projects of ports department
3666,18-11-2020,Lockdown Brought These Two On The Street
3667,17-11-2020,Goa CM praises media for role during pandemic
3668,17-11-2020,"Gang war leads to double murder, three arrested"
3669,17-11-2020,Tug of war starts over Chhath Puja ‘ban’ at public places in Delhi
3670,17-11-2020,UP government to set up loan camps to help MSMEs facing pandemic blues
3671,17-11-2020,"Not another lockdown in Delhi, says Satyendar Jain"
3672,17-11-2020,NBFCs lose car loan market share on rate war by PSBs
3673,17-11-2020,Wholesale inflation rises to 8-month high of 1.5%
3674,17-11-2020,New vaccine breakthrough lifts global hope against pandemic
3675,16-11-2020,"Lecturer, auto driver, salesman; all rendered homeless by lockdown"
3676,16-11-2020,Bengaluru: Pandemic changes footfall dynamics at Metro stations
3677,15-11-2020,Samvat 2077 starts with sensex at a new life high
3678,15-11-2020,Samvat 2077 starts with sensex at new life-high
3679,15-11-2020,Diwali spirit shines through pandemic
3680,15-11-2020,"Mumbai: Your lockdown videos, handmade face masks to tell pandemic story"
3681,15-11-2020,Lip service: Hobby whistlers pipe away their blues in the pandemic
3682,15-11-2020,Coronavirus pandemic mars Diwali celebrations of Indian Americans
3683,15-11-2020,Coronavirus pandemic mars Diwali celebrations of Indian Americans
3684,15-11-2020,Swwapnil Joshi: The pandemic has taught us to value our families more
3685,15-11-2020,Covid-19: Escape hatches where people took refuse to beat pandemic blues
3686,15-11-2020,"Your lockdown videos, handmade face masks to tell pandemic story"
3687,15-11-2020,Online dating: How the world of online dating transformed during the pandemic
3688,15-11-2020,Pandemic effect: More people take up cycling in Kochi
3689,15-11-2020,"Pandemic holds few lessons for European chefs, mostly misery"
3690,15-11-2020,Aneesha Madhok: The festive spirit brought a lot of positivity during the pandemic
3691,14-11-2020,Maniesh Paul: This Diwali is special as I am meeting my family after 10 months because of the pandemic
3692,14-11-2020,Maniesh Paul: This Diwali is special as I am meeting my family after 10 months because of the pandemic
3693,14-11-2020,Set up rest house for war widows in Patna: Ex-Army officers
3694,14-11-2020,GIDC urged not to vacate plots given to automobile sales SME units
3695,14-11-2020,"LMC’s Rs 200 bonds lapped up at BSE in a minute, over-subscribed by 225%"
3696,14-11-2020,Samvat 2076: Sensex up 11% amid high volatility and a record crash
3697,14-11-2020,"Pay for lockdown rides, DD News staff told"
3698,14-11-2020,"Concern over Covid, air pollution in states where pandemic strike rate is high"
3699,13-11-2020,Karthik Jayaram’s first film since the pandemic is the whodunit thriller Iravan
3700,13-11-2020,"After 4k-pt run, sensex falls on profit-booking"
3701,13-11-2020,Docs stress need for protecting lung health amid pandemic
3702,13-11-2020,First wave of marriages amid pandemic begins in November
3703,13-11-2020,Diwali cheer: Four-wheeler sales up in Telangana amid pandemic
3704,13-11-2020,LMC bonds to make debut on BSE today
3705,13-11-2020,Lockdown may worsen diabetes cases: Maharashtra doctors
3706,13-11-2020,‘40% festive bonus of Tata Steel staff will reach market’
3707,12-11-2020,First community fair in Panaji since lockdown
3708,12-11-2020,First community fair in Panaji since lockdown
3709,12-11-2020,College organises webinar on realigning business amid the pandemic
3710,12-11-2020,College organises webinar on realigning business amid the pandemic
3711,12-11-2020,RBI warns of ‘unrelenting’ inflation woes
3712,12-11-2020,RBI warns of ‘unrelenting’ inflation woes
3713,12-11-2020,"Strong foreign inflows take sensex to record 43,594 pts"
3714,12-11-2020,Army holds war exercise in Jaisalmer
3715,12-11-2020,Tata Steel board to take call on Euro biz
3716,12-11-2020,CCP to exempt trade fees during lockdown
3717,11-11-2020,"Sensex shoots past 43k on vaccine news, Q2 results"
3718,11-11-2020,No car festival at MM Hills temple due to pandemic
3719,11-11-2020,"After lockdown relief, Ahmedabad turns Gardabad again"
3720,11-11-2020,Kids at risk as pandemic upsets routine immunisation
3721,11-11-2020,Family members praise Rampur authorities for renaming gates after war heroes
3722,10-11-2020,Rakul Preet Singh: The biggest celebration would be when the pandemic ends
3723,10-11-2020,Rampur to rename Azam Khan’s favourite varsity gates to those of war heroes
3724,10-11-2020,Rate war by PSBs sees NBFCs lose car loan marketshare
3725,10-11-2020,"Trains still not on track, city bizmen say inflation likely"
3726,10-11-2020,Sensex at new peak as Biden show spurs foreign buying
3727,10-11-2020,Covid lockdown slows down luxury car sales in Pune
3728,10-11-2020,Sensex at new peak as Biden victory spurs foreign buying
3729,10-11-2020,"Bihar gets award from Centre for deploying over 7,000 buses to move 25 lakh migrants during pandemic"
3730,10-11-2020,Pandemic has affected food security: Survey
3731,10-11-2020,Rajkot engineering units regain sparkle lost in lockdown
3732,09-11-2020,Asmita Sood: The lockdown has made me realise nothing’s better than home-cooked food
3733,09-11-2020,Measures to stem pandemic spread intensified in city
3734,09-11-2020,Malayali diaspora: Lockdown once again
3735,09-11-2020,#StopIndiaSpitting campaign gains traction amidsts pandemic in Bengaluru
3736,09-11-2020,"60,000 fined in Ghaziabad for not wearing masks in public places in lockdown"
3737,09-11-2020,"MP: Ahead of Diwali, veggie prices zoom past lockdown rates, sales dip too"
3738,08-11-2020,These cartoons on pandemic life will make you smile
3739,08-11-2020,"Kolkata complexes gear up for a different Kali Puja, Diwali in pandemic year"
3740,08-11-2020,"Extreme sports enthusiasts return after lockdown to ultra trails, eco-challenge races"
3741,08-11-2020,"BSE withdraws form fill-up notice for 2021 boards after criticism from students, parents"
3742,08-11-2020,Fire at Tata Chemical in Mithapur
3743,08-11-2020,Awarding of NH projects doubles despite pandemic
3744,08-11-2020,Mysuru city ramps up fight against pandemic with a War Room
3745,08-11-2020,Work on new Goa Board bldg stuck due to pandemic
3746,08-11-2020,"Kolkata: In pandemic year, responsible Puja award makes its debut"
3747,08-11-2020,"Tribal burned alive for failing to repay Rs 5,000 lockdown loan in Madhya Pradesh"
3748,07-11-2020,What celebs purchased to brighten up their homes during the pandemic
3749,07-11-2020,"Sensex 1% away from record 42,274"
3750,07-11-2020,Three held for theft of motors at Margao
3751,07-11-2020,"After lockdown woes, jeweller robbed of Rs 1 crore ornaments in Chikkamagaluru city"
3752,07-11-2020,"If birds could talk, they would thank lockdown"
3753,07-11-2020,Pandemic norms tossed away as crowds gather at rythu bazaars
3754,06-11-2020,Exclusive! Arjun Kanungo: I would've proposed to Carla earlier; the pandemic delayed it
3755,06-11-2020,Sensex hits pre-Covid high of Feb
3756,06-11-2020,Karnataka: Former MP lashes out at govt’s failure to tackle pandemic
3757,06-11-2020,Karnataka: Pandemic stops migration of students from coast to metros
3758,05-11-2020,Komal to team up with Dhanya for comedy set against the pandemic
3759,05-11-2020,Television celebs who kept themselves busy with music videos through the pandemic
3760,05-11-2020,Pandemic pushes users to try out new brands
3761,04-11-2020,WR and CR build 19 FoBs during lockdown
3762,04-11-2020,High home loan demand triggers interest rate war
3763,04-11-2020,DMK drags poster war to election commission
3764,04-11-2020,Pandemic stress takes toll on dementia patients: Doctors
3765,04-11-2020,Negligible drop in ACB traps during pandemic
3766,04-11-2020,Lockdown unlikely as intensity of second wave may be less: Maharashtra minister
3767,04-11-2020,Appeal to CM Mamata Banerjee for cracker ban in pandemic times
3768,03-11-2020,Lockdown brings new lease of life to govt schools in Jhansi
3769,03-11-2020,Ahmedabad: Accused was ‘fed up’ with lockdown
3770,03-11-2020,"Pandemic pulls down Telangana’s tertiary sector activity, hits GST collections"
3771,03-11-2020,"Tractor sales in Rajasthan in a tearing hurry, defy pandemic blues"
3772,03-11-2020,Lalu Prasad’s ‘trouble engine’ not ‘double engine’ remark sparks war or words
3773,02-11-2020,"In pandemic year, low demand for recycled Durga Puja props in Kolkata"
