,Date,news
801,23-05-2021,Surat: Disabled doctor continues to serve people amid pandemic
802,23-05-2021,"Mortality, positivity rates drop in Jharkhand, experts say lockdown helped"
803,22-05-2021,The pandemic has led people to forego ego and selfishness: Aniruddha Jatkar
804,22-05-2021,Another village plans to defy Haryana lockdown
805,22-05-2021,Mumbai: FDA crippled in midst of pandemic as hundreds of key posts lie vacant
806,22-05-2021,"CM Arvind Kejriwal, Anil Baijal to discuss easing of lockdown in Delhi"
807,22-05-2021,"Drones help cops book 1,951 lockdown violators"
808,22-05-2021,"Jaisalmer: NGOs help Manganiyars, craftsmen hit by pandemic"
809,22-05-2021,"Lockdown hits Thalassemia, Sickle Cell patients hard"
810,22-05-2021,Lockdown may continue in Kolhapur
811,22-05-2021,Lockdown in Kerala till May 30
812,22-05-2021,ESG: Will act against illegal filming during pandemic
813,21-05-2021,"Dhanveerrah adopts at Shivamogga Zoo, says we can’t allow animals to suffer in the pandemic"
814,21-05-2021,‘Why did I make it when others didn’t?’: The pandemic is leaving many people with ‘survivor’s guilt’
815,21-05-2021,Lockdown was 80% effective in curbing Covid: IISc
816,21-05-2021,"Bihar: Tejashwi Prasad Yadav, BJP netas in war of words over Covid care centre"
817,21-05-2021,Bananas won’t beat Covid: Fact checks emerge to be key during pandemic
818,21-05-2021,Mumbai: ‘Breach Candy residents hope to save more trees at Tata Garden’
819,20-05-2021,Upendra says the cinema industry is among the worst affected by the pandemic
820,20-05-2021,Patna: Senior citizens feel the pinch most amid pandemic
821,20-05-2021,Dehradun Bar Association seeks total lockdown across Uttarakhand
822,20-05-2021,Lockdown norms to be strict: Telangana DGP
823,20-05-2021,‘Online fraud during pandemic a crime against humanity’
824,20-05-2021,Lockdown prevents jams in face of waterlogging
825,20-05-2021,Lockdown opens the door to Cupid: 25% jump in new users signing up for dating apps
826,20-05-2021,Bombay HC stays axing of trees at Tata Garden for coastal road project
827,20-05-2021,Vegetable traders hit hard by lockdown
828,20-05-2021,Fuel outlets exempted from lockdown
829,20-05-2021,Lockdown hits earnings of veggie farmers in Jharkhand
830,18-05-2021,Wholesale Price Inflation soars to 11-yr high of 10.5% in April
831,18-05-2021,Sensex jumps 848 pts over drop in new Covid cases
832,18-05-2021,Andhra Pradesh: Partial lockdown brings back job loss fears for daily wagers
833,18-05-2021,Man booked for running centre during lockdown
834,18-05-2021,Good response to lockdown on Day 2
835,18-05-2021,Lockdown hits Muthalamada mango farmers
836,18-05-2021,"People crowd shops, violate lockdown norms in Madurai"
837,18-05-2021,"Over 1.7L kg Covid-19 waste in city last month, highest since pandemic began"
838,18-05-2021,"Pandemic triggering panic attacks in teenagers, increased anxiety levels in adults, say Doon-based psychologists"
839,18-05-2021,"Tamil Nadu: Cannot interfere with the state’s lockdown decision on industries, says Madras high court"
840,18-05-2021,Stars lend a helping hand to people in distress during corona pandemic
841,18-05-2021,‘Vulnerable’ PGI docs resist active pandemic duty
842,18-05-2021,"1,755 violations across Jharkhand on Day 1 of extended lockdown"
843,18-05-2021,"1,755 violations across Jharkhand on Day 1 of extended lockdown"
844,18-05-2021,Vegetable prices skyrocket in Andhra Pradesh as traders cash in on pandemic
845,17-05-2021,Lockdown prevents RSRTC from resuming free Haridwar rides
846,17-05-2021,"Mumbai: IT company top official violates lockdown protocol, booked"
847,17-05-2021,Cong slams lockdown extension
848,17-05-2021,Police block 20 border points to enforce triple lockdown
849,17-05-2021,People remain indoors on the first day of lockdown in Kolhapur
850,17-05-2021,Kolkata: Government instructs hospitals to review fire safety measures during pandemic
851,17-05-2021,30 FIRs against more than 55 people for violating lockdown norms
852,17-05-2021,"Chennai: Drones help police nail more than 3,000 lockdown violators"
853,17-05-2021,Lockdown hits Covid-19 patients as volunteers grapple with restrictions
854,17-05-2021,Nurturing a positive attitude in kids in the times of pandemic
855,17-05-2021,88% lockdown pass requests rejected
856,17-05-2021,Mumbai: Tata Memorial Centre gets 100 Mhada flats
857,17-05-2021,"Tata Steel’s e-sports camp begins today, will end on June 8"
858,17-05-2021,State govt starts distribution of kharif seeds after beating pandemic hurdles
859,17-05-2021,Jharkhand govt starts distribution of kharif seeds after beating pandemic hurdles
860,17-05-2021,Andhra Pradesh’s energy consumption rises by 15% in May first fortnight despite pandemic
861,17-05-2021,Lockdown extended in Delhi-NCR for a week
862,17-05-2021,Lockdown extended in Delhi-NCR for a week
863,17-05-2021,Lockdown extended in Delhi-NCR for a week
864,17-05-2021,Lockdown extended in Delhi-NCR for a week
865,17-05-2021,Mumbaikar’s lifestyle during pandemic
866,16-05-2021,"After US exit, Afghan Prez wants Pak 'on board' to avoid civil war"
867,16-05-2021,Why you don’t have to push yourself to be super productive in a pandemic
868,16-05-2021,TOI busts fake news that claimed coronavirus pandemic was ‘planned’
869,16-05-2021,Daddy daycare: Lockdown brings WFH fathers closer to kids
870,16-05-2021,Patna: Delivery boys on toes to serve people amid pandemic
871,16-05-2021,Bihar: Notorious criminal Babar Miyan shot dead in Siwan gang war
872,16-05-2021,63% domestic workers in Delhi have lost job since pandemic
873,16-05-2021,Dotasra: Modi behaving like PM of BJP-ruled states during pandemic
874,16-05-2021,Tata Memorial Centre gives 92 O2 concentrators to Admin
875,16-05-2021,Hi-tech veg farmers in dire straits due to lockdown
876,16-05-2021,"15-day lockdown to cost Tamil Nadu nearly Rs 2,900 crore"
877,16-05-2021,"Another year, same woes: Lockdown takes the fizz out of lemon soda business"
878,16-05-2021,Batu comes out with special syllabus for pandemic year
879,16-05-2021,Andhra Pradesh’s flower trade withers due to pandemic
880,15-05-2021,Exclusive! Disha Patani Interview: This pandemic has taught us to be emotionally strong and take charge of things
881,15-05-2021,Bihar: Eid celebrated with prayers at home amid Covid pandemic
882,15-05-2021,"Lekhi, Cong in war of words over Kalra"
883,15-05-2021,Kolhapur police to crack down on motorists violating lockdown norms
884,15-05-2021,Cop drives home perils of violating lockdown
885,15-05-2021,Rajasthan: Congress MLA bats for quacks in villages during pandemic
886,15-05-2021,Pandemic forces Delhi’s poor to truncate meals
887,15-05-2021,Covid-19: Karnataka sees 7 deadliest days of the pandemic
888,15-05-2021,Lockdown extended in Kerala till May 23
889,15-05-2021,Lockdown extended in Kerala till May 23
890,14-05-2021,Vasishta N Simha puts the spotlight on the plight of daily-wage workers in the film industry during the pandemic
891,14-05-2021,Chennai trans people turn crusaders & serve food to the needy during pandemic
892,14-05-2021,"#Eid2021: The pandemic has taught us the significance of eid even more, says Jaya Ahsan"
893,14-05-2021,"As the COVID-19 pandemic rages on, #Eid2021 is all about helping others for these TV celebs"
894,14-05-2021,Akshaya Tritiya: Lockdown to hit jewellery business worth Rs 5 crore in Gaya
895,14-05-2021,Many hail government’s decision of extending lockdown in Bihar
896,14-05-2021,Eid shoppers throng Patna markets despite lockdown
897,14-05-2021,Kolhapur: Cops take strict action against lockdown violators
898,14-05-2021,"Enforce total lockdown strictly, Senthil Balaji tells Salem officials"
899,14-05-2021,Pandemic grounds flight operations from Rajkot
900,14-05-2021,"Lockdown extended in Bihar till May 25, shop timings tweaked"
901,14-05-2021,Lucknow girls find a ‘sound’ idea to help hospital in pandemic
902,14-05-2021,Ahmedabad: Partial lockdown fails to deter child marriages
903,14-05-2021,Visa applicants in a fix amid lockdown in Telangana
904,14-05-2021,Old City residents flock to markets despite lockdown
905,14-05-2021,Can’t send to war without gun: HC says vaccinate legal aid lawyers
906,14-05-2021,Tamil Nadu: When lockdown is wide open
907,14-05-2021,War time tales of mariners
908,14-05-2021,Car factory union seeks lockdown
909,14-05-2021,Andhra Pradesh: Pandemic hits outsourced govt employees hard
910,14-05-2021,Lockdown extended in Shillong as cases mount
911,13-05-2021,Pandemic catalyses mental disorders but insurers try to fight off claims
912,13-05-2021,Do not provide pandemic dole to govt and PSU employees: PIL
913,13-05-2021,"Telangana: Only 24,000 get vax on day 1 of lockdown"
914,13-05-2021,"Cops to get tough on lockdown violators, fine them from today"
915,13-05-2021,"Quoting scientists, HC says plasma therapy leading to new viral strains, fuelling pandemic"
916,13-05-2021,Covid-19: Pandemic triggers mental disorders but insurance eludes many
917,13-05-2021,Commuters have tough time moving amid lockdown in Udaipur
918,13-05-2021,Pune: Pet dogs find shelter in homestays as volunteers step up in pandemic
919,13-05-2021,Pandemic padlocks Bihar’s ‘roti-beti’ relations with Nepal
920,13-05-2021,600 unaccompanied minors found on Western and Central Railway despite pandemic travel curbs
921,13-05-2021,Uttar Pradesh government for ensuring smooth industrial operations amid pandemic
922,12-05-2021,"Plagued by uncertainty, people battle pandemic fatigue"
923,12-05-2021,Pledged BSE 500 stocks’ value shrinks to Rs 1.6 lakh crore
924,12-05-2021,Speaker bats for extension of lockdown
925,12-05-2021,Pledged BSE 500 stocks’ value shrinks to Rs 1.6 lakh crore
926,12-05-2021,Civic bodies launch campaign to check spread of pandemic
927,12-05-2021,Passport kendras to remain closed during lockdown
928,12-05-2021,Decision on lockdown extension only after May 16: Shailaja
929,12-05-2021,Public movement curbed further as police tighten lockdown vigil
930,12-05-2021,Karur textile exporters’ association demands full lockdown of units
931,12-05-2021,Vax drive to run as usual during lockdown
932,12-05-2021,Enforce lockdown rules strictly: DGP
933,12-05-2021,Some lockdown relaxations allowed for Eid celebrations
934,12-05-2021,"E-pass, -ve RT-PCR in hand but no entry in Karnataka amid lockdown"
935,12-05-2021,Thalassemia patients face shortage of blood donors amid pandemic
936,12-05-2021,Police form local teams for lockdown in villages
937,12-05-2021,"Ten-day lockdown in Telangana from today, with relief"
938,11-05-2021,Immunity building and healing herbs are making news in the pandemic
939,11-05-2021,'Justice League' director Zack Snyder has pledged to work with Huma Qureshi's efforts against the COVID-19 pandemic
940,11-05-2021,Pandemic fear hits vehicle sales in Apr
941,11-05-2021,"Growth may ease to 8.2% if pandemic peaks end June, vax needs Rs 60k cr spend: Crisil"
942,11-05-2021,"Rajasthan: Hassle-free e-passes for industry, but more workers leave as lockdown kicks in"
943,11-05-2021,Some lockdown violations in Ooty on Day 1
944,11-05-2021,Pandemic hits paddy procurement hard in T
945,11-05-2021,"Covid: Daily infections dip to 16,400 on 1st day of lockdown in Rajasthan"
946,11-05-2021,"As pandemic hits desilting, corpns say they will speed up activity soon"
947,11-05-2021,Maharashtra lockdown likely to extend till May-end
948,11-05-2021,State task force to care for kids orphaned by pandemic
949,11-05-2021,"No government step yet, self-imposed lockdown need of hour: CM Mamata Banerjee"
950,11-05-2021,"Delhi: 9,400 funerals in April alone, worst month since the pandemic began"
951,11-05-2021,"Telangana cabinet meet today, KCR may take a call on lockdown"
952,11-05-2021,Funeral agencies in Vijayawada profiteer during pandemic
953,11-05-2021,Funeral agencies in Vijayawada profiteer during pandemic
954,10-05-2021,Decoding oxygen therapy during the COVID pandemic
955,10-05-2021,2 city youths in Kolkata join war against ‘fake forwards’
956,10-05-2021,"2,500 cops to be deployed to enforce lockdown"
957,10-05-2021,No takers for flowers in Rajasthan amid pandemic
958,10-05-2021,"Roads, shops crowded on lockdown eve"
959,10-05-2021,"Delhi lockdown for 1 more week, this time no metro, more curbs"
960,10-05-2021,Andhra Pradesh: Man says change ‘Covid’ to ‘Covviyd’ to end pandemic
961,10-05-2021,Second wave & lockdown ruin tourism revival plans in Idukki
962,10-05-2021,Chennai: RWAs implement new rules ahead of lockdown
963,10-05-2021,Covid-19: Oxygen war room clocks 24 hours to meet soaring demand in Thiruvananthapuram
964,10-05-2021,Bengaluru: IAS officer alleges mob assaulted him at war room
965,10-05-2021,Chennai colleges plan to conduct online exams during lockdown
966,09-05-2021,Corporates make employee welfare top priority amid the second wave of the pandemic
967,09-05-2021,Nine booked in Panchkula district for violating lockdown norms
968,09-05-2021,Bulti is my pandemic mom: Mimi Chakraborty
969,09-05-2021,Hyderabad weddings hit by pandemic this yr too
970,09-05-2021,Lockdown decision should have been made by centre: CM
971,09-05-2021,Yadadri works hit by pandemic
972,09-05-2021,Rush at shops as people stock up essentials ahead of lockdown
973,09-05-2021,90 booked in 1 week for flouting lockdown curbs in Gurugram
974,09-05-2021,Doctor works non-stop to save lives amid pandemic
975,09-05-2021,Mumbai: Rly uses lockdown period to fix ‘danger’ spot at Mahim
976,09-05-2021,Mumbai: Lockdown has been harsh for estranged moms
977,09-05-2021,"Kerala: Lockdown begins, CM seeks strict implementation of norms"
978,09-05-2021,Pandemic grief is real. But how do we live with the loss?
979,09-05-2021,Déjà vu hits as Chennai prepares for 15-day complete lockdown
980,09-05-2021,How the pandemic turned things around for Avesh Khan
981,09-05-2021,TNPSC postpones Group I exam due to Covid-19 lockdown
982,08-05-2021,Bruce Lee Mani's latest series shines light on his angst and helplessness in the pandemic
983,08-05-2021,"Priests on fast, pray for pandemic end"
984,08-05-2021,IRDAI headless as pandemic rages
985,08-05-2021,"Total lockdown not needed, will challenge cases’ data in HC: Pune mayor"
986,08-05-2021,Mad scramble in Jaipur markets ahead of lockdown
987,08-05-2021,"'Be strict during lockdown protests', says Punjab CM Amarinder Singh"
988,08-05-2021,Will defy lockdown orders in Punjab: Farm groups
989,08-05-2021,"Lockdown in Kerala from today, police to act tough on violators"
990,08-05-2021,"Lockdown in Kerala from today, police to act tough on violators"
991,08-05-2021,NBFCs to work from 10am-1pm amid lockdown in Kerala
992,07-05-2021,"Bengaluru: BBMP war room employees receive threat calls, many skip work"
993,07-05-2021,"Will decide on lockdown in 2-3 days, says Goa CM Pramod Sawant"
994,07-05-2021,"Bihar: Small shopkeepers, pharmacists go online to survive during pandemic"
995,07-05-2021,Profits of doom: Black market thrives in Bihar amid Covid pandemic
996,07-05-2021,Lockdown violators face the music in Patna
997,07-05-2021,Traders want lockdown till May 17
998,07-05-2021,"Karnataka govt says curfew ineffective, lockdown call on May 10"
999,07-05-2021,"Karnataka govt says curfew ineffective, lockdown call on May 10"
1000,07-05-2021,"Karnataka govt says curfew ineffective, lockdown call on May 10"
1001,07-05-2021,Lockdown lowers WR track deaths by more than 50%
1002,07-05-2021,Rajasthan government imposes lockdown for 2 weeks from May 10 to 24
1003,07-05-2021,Rajasthan government imposes lockdown for 2 weeks from May 10 to 24
1004,07-05-2021,Rajasthan government imposes lockdown for 2 weeks from May 10 to 24
1005,07-05-2021,Rajasthan government imposes lockdown for 2 weeks from May 10 to 24
1006,07-05-2021,"Gujarat: In pandemic year, SEZs see 19% dip in exports"
1007,07-05-2021,"Telangana CM K Chandrasekhar Rao speaks to PM on vaccine and Remdesivir shortage, says no to lockdown"
1008,07-05-2021,Traders irked as NDMC hikes licensing fees by 10% amid pandemic
1009,07-05-2021,15-day lockdown needed as corrective measure: GCCI
1010,07-05-2021,"Jharkhand: Police focus on awareness, go slow on slapping fines during statewide lockdown"
1011,07-05-2021,"Sal, Pilgao, Chorao go for lockdown"
1012,06-05-2021,Vinay Gowda is the latest actor quit his TV show over safety concerns amid the pandemic
1013,06-05-2021,Ajaneesh Loknath says that recording online has allowed musicians to work during the pandemic
1014,06-05-2021,"3rd wave of Covid-19 pandemic is inevitable, says top scientist"
1015,06-05-2021,"Amid Covid surge, farm groups say defy lockdown"
1016,06-05-2021,Tata Steel calls off sale of SE Asian biz
1017,06-05-2021,"Bank, pharma stocks lift sensex by 424 pts"
1018,06-05-2021,Kerala sets up war room to fight Covid
1019,06-05-2021,Textile industries’ request for lockdown relaxation turned down
1020,06-05-2021,Maharashtra: Women fear 2nd lockdown due to domestic violence
1021,06-05-2021,"Seven held, 448 vehicles seized on first day of lockdown in Bihar"
1022,06-05-2021,"Lockdown hurts livelihood, Telangana not to impose it: CS"
1023,06-05-2021,Several villages in Aldona under lockdown till May 12
1024,06-05-2021,Lawyers’ group seeks lockdown
1025,06-05-2021,Goa: Panic-buying in Varca on eve of total lockdown
1026,06-05-2021,It’s duty before self for docs in pandemic
1027,06-05-2021,"Pandemic pangs, negative news taking toll on mental peace"
1028,06-05-2021,Jharkhand: Partial lockdown extended till May 13
1029,06-05-2021,Jharkhand: Partial lockdown extended till May 13
1030,05-05-2021,Lockdown will break virus transmission chain: Doctors
1031,05-05-2021,"Industry body, small traders back lockdown to save lives"
1032,05-05-2021,"Opposition unites to fight Covid, calls for 15-day lockdown"
1033,05-05-2021,One-week strict lockdown in Baramati from today
1034,05-05-2021,"Over 2k farmers feel pandemic pinch, fail to get good price for watermelons"
1035,05-05-2021,Lockdown needed to save lives: UGDP
1036,05-05-2021,"After HC warning, 11-day complete lockdown in Bihar from May 5"
1037,05-05-2021,Karnataka govt mulls full lockdown after May 12
1038,04-05-2021,"My brother took on the role of my pandemic mother and I, his, says Nabha Natesh"
1039,04-05-2021,Kavya Gowda postpones wedding because of pandemic
1040,04-05-2021,Arivazhagan on shooting for Borrder during the pandemic with Arun Vijay
1041,04-05-2021,Government defers NEET-PG to rope in doctors in Covid war
1042,04-05-2021,Air force steps in to help Jaisalmer fight pandemic
1043,04-05-2021,"Madhya Pradesh: Lockdown fear forces people to stock grocery, food items"
1044,04-05-2021,"Covid-19: Daily toll at 448, highest since pandemic hit Delhi"
1045,04-05-2021,"Backed by SAD, Barnala traders say will defy lockdown"
1046,04-05-2021,Bapu created civil defence force to tackle pandemic in 1921
1047,04-05-2021,"City of Panaji, industry bodies call for voluntary lockdown in city"
1048,04-05-2021,Enforce lockdown or we will order it: Patna HC to state
1049,04-05-2021,"Panchkula lockdown not to stop maids, cooks from coming to your homes"
1050,03-05-2021,Sushmita Sen pens a gratitude note embracing the human spirit amid the pandemic
1051,03-05-2021,City dancers tell us how digital performances helped them sustain amid the COVID-19 pandemic
1052,03-05-2021,City dancers tell us how digital performances helped them sustain amid the COVID-19 pandemic
1053,03-05-2021,Impact of pandemic curbs: 40% transport vehicles off roads in Gujarat
1054,03-05-2021,Zirakpur man violating weekend lockdown held for attacking cop
1055,03-05-2021,"Chandigarh: Panicked over deaths to Covid-19, business associations advocate self lockdown"
1056,03-05-2021,Covid-19: Centre unlikely to impose nationwide lockdown
1057,03-05-2021,Canacona locals bat for total lockdown
1058,03-05-2021,Goa: Lockdown proves successful in Mapusa
1059,03-05-2021,Vijai pushes for 15-day lockdown
1060,03-05-2021,Complete week-long lockdown in Haryana from today
1061,03-05-2021,Use lockdown to ramp up medical infrastructure in Chandigarh: Bhupinder Singh Hooda
1062,02-05-2021,Jammu and Kashmir extends lockdown in four districts till May 6
1063,02-05-2021,TV celebrities talk about how they are observing Ramzan during the pandemic
1064,02-05-2021,Former BJP MLC wants 15-day lockdown in state
1065,02-05-2021,Academics bat for lockdown in Bihar to break Covid chain
1066,02-05-2021,Goods trains moved 26.8m tonnes during the pandemic
1067,02-05-2021,Two panchayats in Porvorim adopt voluntary lockdown
1068,02-05-2021,Madhya Pradesh: 55 more booked for lockdown violation
1069,02-05-2021,Goa may share Delhi’s fate if lockdown not imposed: Congress
1070,02-05-2021,"Telangana: Three years on, no signs of a thaw in KCR-Eatala cold war"
1071,02-05-2021,Tamil Nadu: Goods trains moved 26.8m tonnes during the pandemic
1072,02-05-2021,Talk it out: Pandemic fatigue? You're not alone. Here's how to deal with it
1073,02-05-2021,"Lucknow: Pandemic snuffs out 34 in 24 hours, 3,000 fresh Covid cases"
1074,02-05-2021,"Lockdown dents demand, farmers & traders feel heat in Indore"
1075,01-05-2021,"Sensex tanks 984 points on virus spread, lockdowns"
1076,01-05-2021,Mumbai: Lockdown curbs help bend the curve in Andheri-Juhu
1077,01-05-2021,The unnamed warriors: Study details valiant war on Covid waged by nurses
1078,01-05-2021,Haryana imposes weekend lockdown in 9 districts
1079,01-05-2021,Lockdown extended by another week: CM
1080,01-05-2021,Haryana imposes weekend lockdown in 9 districts
1081,01-05-2021,Kerala: LSGD sets up war room to coordinate local body activities
1082,01-05-2021,"After Mohali, Pkl, weekend lockdown in city"
1083,01-05-2021,"Pandemic rip-off: Rs 82,000 charge for 7km ambulance ride in Hyderabad"
1084,01-05-2021,Khaunte bats for 15-day lockdown
1085,01-05-2021,Weekend lockdown in Pkl till 5am Monday
1086,01-05-2021,"Goa: Extend lockdown by 15 days, says IMA"
1087,01-05-2021,Bicholim enforces strict lockdown
1088,01-05-2021,Goa: Commercial activity comes to a halt on Day one of lockdown
1089,01-05-2021,Canacona locals bat for lockdown extension
1090,01-05-2021,DC: Don’t force us for complete lockdown
1091,01-05-2021,Maha lockdown puts flyers in fix
1092,01-05-2021,"Lockdown won’t be extended, don’t believe fake news: Goa CM Pramod Sawant"
1093,30-06-2021,12m+ Australians under lockdown
1094,30-06-2021,Lockdown gave Earth its own ‘quiet moment’: Gujarat geologists
1095,30-06-2021,Sastra university ties up with Tata Electronics to offer two-year M.Tech in VLSI design
1096,30-06-2021,East corpn not to charge fees from weekly market vendors due to pandemic
1097,29-06-2021,"Trendy, well-groomed and impeccably styled: The lockdown bearded looks get an upgrade"
1098,29-06-2021,"Trendy, well-groomed and impeccably styled: The lockdown bearded looks get an upgrade"
1099,29-06-2021,"Congress flays government over Covid death data, inflation and fuel price hike"
1100,29-06-2021,Pandemic takes its toll onroutine immunisation
1101,29-06-2021,"80% of Mumbai exposed, third wave may not be too large: Tata Institute of Fundamental Research"
1102,29-06-2021,Rajasthan: Gajendra Singh Shekhawat-Mahesh Joshi rivalry turns into poster war
1103,29-06-2021,Registration of estate agents up 24% in pandemic times
1104,28-06-2021,Autos get riders’ support to bypass checks in pandemic times
1105,28-06-2021,Man wins 57-day war on virus
1106,28-06-2021,"Lockdown on till July 5, but varsities can open for some"
1107,27-06-2021,Gurgaon’s Sector 56 street food market limping back to normalcy after lockdown
1108,27-06-2021,Stage to street: Pandemic turns globe-trotting folk artistes into daily wagers
1109,27-06-2021,"Lockdown has been tough for kids, but setting a routine and some rules can help"
1110,27-06-2021,"To beat lockdown blues, many rush to isolated private villas at hill stations"
1111,27-06-2021,Pandemic nightmares? Get help at Dutch psychoanalyst’s ‘spooky cafe’
1112,27-06-2021,"Lucknow: In pandemic times, drug smugglers changed modus operandi, NCB’s haul increased 58%"
1113,27-06-2021,Corporate compassion stands tall in the pandemic
1114,27-06-2021,Help at hand for rural domestic abuse victims in pandemic
1115,27-06-2021,"Depression, grief caused by pandemic make many susceptible to drug abuse in Andhra Pradesh"
1116,26-06-2021,UN envoy calls for new international talks on Syrian war
1117,26-06-2021,UN envoy calls for new international talks on Syrian war
1118,26-06-2021,‘Only 62% of export credit target met in pandemic year’
1119,26-06-2021,Covid pandemic fails to hurdle success of women artisans in Kashi
1120,26-06-2021,"Delhi cops to train 10,000 health workers for war on Covid"
1121,26-06-2021,Kolkata: Vaccine conman took advantage of pandemic to spread web of lies
1122,26-06-2021,"Jharkhand liquor sellers seek excise transport duty waiver, cite lockdown losses"
1123,25-06-2021,Pandemic hit mental state of 30-39 age group more
1124,25-06-2021,"Telangana assembly had only 9 days of sitting post lockdown 2020, says report"
1125,24-06-2021,A leading dentist shares why more people want to whiten their teeth during pandemic (and healthy ways to do it at home)
1126,24-06-2021,Mumbai: 100 flats allotted to Tata Cancer hospital in Dadar building
1127,24-06-2021,"Despite lockdown in Delhi, PM2.5 as high as two years ago"
1128,24-06-2021,"Cost of oral cancer treatment is rising steadily, warns Tata Memorial Centre’s study"
1129,24-06-2021,Hyderabad techie convinces people how donations during pandemic can help save lives
1130,24-06-2021,Special trains transport 9 crore litre milk in pandemic
1131,24-06-2021,Jharkhand disaster wing extends partial lockdown till July first
1132,24-06-2021,Jharkhand disaster wing extends partial lockdown till July first
1133,23-06-2021,Bicycle evangelist Sathya Sankaran shares how his volunteers have been helping people since the first lockdown
1134,23-06-2021,BJP slams Cong white paper on pandemic
1135,23-06-2021,Uttar Pradesh: 1965 war veteran wants government help for grandkids after losing 2 sons to Covid-19
1136,23-06-2021,Mumbai: CM stays plan for 100 Mhada flats to Tata cancer hosp
1137,22-06-2021,"Sensex vaults 889 pts from day’s low to end at 52,574"
1138,22-06-2021,Had to lift lockdown for livelihoods: Telangana CM K Chandrasekhar Rao
1139,22-06-2021,"Chandigarh: Earnings down 90%, pandemic bleeds men in red"
1140,22-06-2021,Kolkata: Cop injured in Bhatpara gang war
1141,21-06-2021,How the yoga world is coping with going digital in pandemic
1142,21-06-2021,#WorldMusicDay Musicians have found a new lease of life in the pandemic
1143,21-06-2021,Gym junkies trade in dumbbells for yoga mats amid pandemic
1144,21-06-2021,#WorldMusicDay: Young musical duos who kept our spirits high during the pandemic
1145,21-06-2021,Chris Pratt: The Tomorrow War was a physically intense film
1146,21-06-2021,Cops maintain strict vigil to enforce weekend lockdown in Prayagraj
1147,21-06-2021,Sathankulam custody deaths case: Lockdown in Tamil Nadu delays trial
1148,21-06-2021,Telangana: Lockdown cuts middle class food intake too
1149,21-06-2021,Sale of seedlings rise in pandemic
1150,21-06-2021,Gloom descends on industries as Tamil Nadu government extends lockdown
1151,21-06-2021,You’re fine or fined: Lockdown action patchy
1152,21-06-2021,"Lockdown in Tamil Nadu extended by a week; nod for bus, metro in Chennai"
1153,21-06-2021,50% oral cancer patients die within a year: Tata study
1154,20-06-2021,Online petition seeks naming Navi Mumbai airport after JRD Tata
1155,20-06-2021,Kerala Financial Corporation launches new schemes to cope with pandemic loss
1156,20-06-2021,Online petition seeks naming Navi Mumbai airport after JRD Tata
1157,20-06-2021,Pandemic dents real estate project registrations in Gujarat
1158,20-06-2021,Covid recovery rate jumped to 96% during lockdown in Telangana
1159,20-06-2021,Parenting through pandemic leads to paradigm shift in roles
1160,20-06-2021,47 cases of Delta variant detected at Tata hospital in Jamshedpur
1161,20-06-2021,47 cases of Delta variant detected at Tata hospital in Jamshedpur
1162,20-06-2021,"Tamil Nadu lockdown may be extended, more relaxations likely"
1163,20-06-2021,Kids switching to Chennai corporation schools doubled since pandemic began
1164,20-06-2021,Pandemic couldn't stop a 9-year-old's passion for music
1165,20-06-2021,1/5th of Chennai’s elderly had no income in pandemic
1166,19-06-2021,Rajahmundry fares better among airports in Andhra Pradesh despite pandemic
1167,19-06-2021,Pandemic under control in Uttar Pradesh: Chief minister Yogi Adityanath
1168,19-06-2021,Telangana govt set to further relax lockdown norms
1169,19-06-2021,Nagpur: High court bar association polls deferred for 6th time due to pandemic
1170,19-06-2021,Jaipur: Pankaj Nihalwani helped many needy families during lockdown
1171,19-06-2021,No lockdown in Chandigarh on Sunday
1172,19-06-2021,"Bengaluru: Pandemic & petrol price rise deal double blow to poor, middle class"
1173,18-06-2021,Pandemic derails CNG expansion plan in Ernakulam district
1174,18-06-2021,Uttarakhand sees significant jump in cyber crimes during pandemic
1175,18-06-2021,West Bengal: School teacher reaches out to people in remote Hills village with medicines during pandemic
1176,17-06-2021,"US Federal Reserve signals rate hikes for 2023 as inflation rises, virus fades"
1177,17-06-2021,"Tata Motors yet to name new CEO, Butschek to get extension?"
1178,17-06-2021,Kalyan institute urged to relax fees by 30% amid pandemic in Mumbai
1179,17-06-2021,Maharashtra: Rush for medicinal plant giloy during pandemic sparks tribal youth’s business idea
1180,17-06-2021,Kerala: Triple lockdown to continue in Chittattukara panchayat
1181,17-06-2021,Localized pandemic control measures come into effect from today in Thiruvananthapuram
1182,17-06-2021,Mahatma Gandhi International Hindi University on 445th memorial day of Haldighati war on June 18
1183,16-06-2021,Karunya Ram says that the second wave of the pandemic hit a lot closer to home
1184,16-06-2021,Pandemic helps diversify India’s startup ecosystem
1185,16-06-2021,Sensex nears 53k on FPI buying spree
1186,16-06-2021,Nagpur: Pandemic pushes citizens towards non-Covid vaccination too
1187,16-06-2021,Must probe handling of pandemic in Goa: Goencho Avaaz Party
1188,16-06-2021,Pandemic now tapering off in Madhya Pradesh: Shivraj Singh Chouhan
1189,16-06-2021,How hobbies helped them to stay positive during lockdown
1190,15-06-2021,"Retail inflation hits 6-month high, WPI at record 12.9%"
1191,15-06-2021,Pandemic effect: Bhavans & Modern schools in Nagpur reduce fees
1192,15-06-2021,"Ludhiana: Pandemic puts brakes on drives to check speeding, drunk driving"
